PC1,PC2,cluster,distance_score,distance_anomaly,small_cluster_anomaly,hierarchical_anomaly_score
7.097679267784898,3.369004443208585,1,0.16234768952461068,0,1,0.4974086137147664
-0.21693343586108027,-0.23087848143855655,0,0.11151974913573243,0,0,0.06691184948143945
-0.23912642333740444,0.05258925771850732,0,0.14450123189445746,0,0,0.08670073913667448
-0.27684007966132873,0.38376753437888683,0,0.164295534887684,0,0,0.0985773209326104
-0.003340868721611488,-1.5210453616634725,2,0.12342074900423147,0,0,0.07405244940253888
0.03550462650726374,-0.7734620774919563,2,0.15854353668317098,0,0,0.09512612200990259
5.4100611420634195,0.21337239683401654,1,0.07976769316576149,0,1,0.4478606158994569
-1.286690660419693,4.025352203365882,0,0.23622767558578306,0,0,0.14173660535146984
0.059841485646961935,-1.956176238696224,2,0.1500185891091142,0,0,0.09001115346546852
-0.16097880114090712,-0.7281962703903673,2,0.14642336386310353,0,0,0.08785401831786212
-0.534831709507012,0.32223850114335745,0,0.12379963325166915,0,0,0.07427977995100149
-0.09736224650423951,-0.47209673386183537,2,0.19050208460657897,0,0,0.11430125076394737
4.095735777724482,0.38261908468990424,1,0.18233529001816123,0,1,0.5094011740108968
-0.26710016328734354,0.26609058080078657,2,0.1989241889644528,0,0,0.11935451337867167
-0.07935515505969847,-1.1531816975906097,2,0.13666329843461533,0,0,0.0819979790607692
0.18300166270284005,-1.2847599738288615,2,0.23132301694689553,0,0,0.1387938101681373
0.2662456525457604,-1.715815528427949,2,0.11819189953404721,0,0,0.07091513972042833
-0.5846260565593326,0.7786994444005011,0,0.21983400699263053,0,0,0.1319004041955783
-0.8154287138794337,0.9623875705356197,0,0.12232615745160477,0,0,0.07339569447096286
-0.062490929772413044,-1.0557906708792932,2,0.07908247810912362,0,0,0.04744948686547417
-0.658436141353458,0.4198514742176085,0,0.12369402678630319,0,0,0.07421641607178191
-0.839976169152765,2.112248648186514,0,0.12569567425702063,0,0,0.07541740455421238
-1.2349661857621592,3.6410935325529046,0,0.2514520255457911,0,0,0.15087121532747466
-0.2150483936469648,-0.14017833738128332,0,0.09998710593846985,0,0,0.059992263563081905
-0.10292923601636911,-0.7986366867471284,2,0.1330197284361615,0,0,0.0798118370616969
-0.07785214457267575,-0.38803979897322494,2,0.14948702774349878,0,0,0.08969221664609926
0.4562519972972686,-2.6872564938214505,2,0.14869536107209252,0,0,0.0892172166432555
-0.5279200134041472,0.7044984871938553,0,0.04425780717319239,0,0,0.026554684303915433
0.051787429746588315,-1.1341730837140218,2,0.11693953523460188,0,0,0.07016372114076112
-0.6150791595120678,0.975761349996912,0,0.020370102104586715,0,0,0.01222206126275203
-0.1703281971302778,-1.0504218090344026,2,0.14460768405533075,0,0,0.08676461043319846
-0.09160974049063288,-0.747633535562098,2,0.189121881695826,0,0,0.1134731290174956
-0.27553313145939906,-0.6336226767000603,0,0.10089718262770243,0,0,0.06053830957662146
-0.6120179075415407,0.8491652390317452,0,0.1290590981652623,0,0,0.07743545889915737
-0.22192012517999019,-0.1544538548436172,2,0.11935188538997442,0,0,0.07161113123398465
4.338779095847039,-0.1079864078302214,1,0.17609778995815667,0,1,0.5056586739748941
-0.19260843423041332,-0.6449777625571247,2,0.155457162312694,0,0,0.09327429738761639
-0.08033415733047339,-0.8856229946402947,2,0.16706564958075587,0,0,0.10023938974845352
0.3269352833519557,-1.9278534692048113,2,0.15709496142928886,0,0,0.09425697685757331
-0.2951371776547979,0.12610372612411008,0,0.09110220514694836,0,0,0.05466132308816902
-0.16088810644551838,-0.6058318288606881,2,0.11963586948321402,0,0,0.07178152168992841
-0.7500647824603212,1.4206165782655726,2,0.2731907594997042,0,0,0.16391445569982252
-0.07550386114010268,-1.0330086950042954,2,0.13293585214832981,0,0,0.07976151128899789
-0.46490240208148714,0.1943113662555017,0,0.08589521914617426,0,0,0.05153713148770456
-0.10692203325443159,-0.4801780826895843,2,0.09670305471846122,0,0,0.05802183283107673
-0.20717182798100342,-0.6092132970753925,2,0.15015911218235217,0,0,0.0900954673094113
-0.100510765486868,-1.4038851071187723,2,0.1276750758871526,0,0,0.07660504553229155
-0.3123463758286306,0.1981943147942507,2,0.20423398157083442,0,0,0.12254038894250065
-1.495527980927529,4.071612068762585,0,0.2702441393033027,0,0,0.1621464835819816
-0.2632783752781342,-0.7100248004015834,2,0.14648537107862528,0,0,0.08789122264717517
-0.5962530092735356,0.9442401939616019,0,0.04731640845993239,0,0,0.02838984507595943
0.2655389508208415,-1.9365809828371618,2,0.15795652883476116,0,0,0.0947739173008567
-0.5172895087400301,0.9452326807891851,0,0.13584986138117297,0,0,0.08150991682870377
0.05714614894407632,-1.147519485870619,2,0.09362580189560851,0,0,0.056175481137365105
-0.37817390103621135,0.19483398339153135,2,0.1477983073236217,0,0,0.08867898439417302
-0.13217409163272448,-1.0142262246947402,2,0.07190922843741919,0,0,0.043145537062451514
-0.2602975378890293,-0.17316858583491468,2,0.1607746221171182,0,0,0.09646477327027092
-0.08040240091097137,-0.9404720160484095,2,0.08235030087885363,0,0,0.04941018052731218
-0.35705110134124934,0.2984489013686787,0,0.0409581753250211,0,0,0.02457490519501266
-0.35387057354051316,-0.032717378322937744,0,0.25133938542163337,0,0,0.15080363125298002
0.16336591158210503,-1.902580608759499,2,0.08331772193430956,0,0,0.04999063316058573
-0.112502481336043,-0.9019797085436407,2,0.1373517749071541,0,0,0.08241106494429247
0.32479434688223774,-1.8379170537352563,2,0.12268332754477666,0,0,0.07360999652686599
-0.6985385850915511,1.4253842131006373,0,0.11942669000821197,0,0,0.07165601400492719
-0.4063134816995668,-0.35186046081066313,2,0.1562595890717094,0,0,0.09375575344302563
6.304744459073164,1.2622270506380555,1,0.08056881323093798,0,1,0.4483412879385628
-0.5526803205602188,1.3441344646709803,0,0.06595745228501199,0,0,0.03957447137100719
-0.5919167098916764,1.6665907237508577,0,0.19385244477898778,0,0,0.11631146686739266
-0.6279819496667677,1.5129608947916886,0,0.13192773091713136,0,0,0.07915663855027881
-0.10469609936284804,-0.631281648540245,2,0.04505319724900203,0,0,0.02703191834940122
-0.7247864573735112,1.4732901776737282,0,0.10477757622333067,0,0,0.0628665457339984
-0.36219691248818525,-0.37895441629716975,2,0.13461320111586897,0,0,0.08076792066952138
-0.12883730544194158,-0.7705903661502553,2,0.1558925932167503,0,0,0.09353555593005018
-0.13872079464805936,-0.9030416665607197,2,0.10440588906447373,0,0,0.06264353343868424
-0.2632464681718845,-0.19128453875338525,2,0.2019658902166313,0,0,0.12117953412997878
-0.1782028602689911,-0.5712524921473532,2,0.18650239356440904,0,0,0.11190143613864542
-0.12501390667886914,-0.4593753778993792,2,0.16430268376620968,0,0,0.09858161025972581
-0.07480877288171002,-0.4532769412834299,2,0.12554758964984045,0,0,0.07532855378990426
-0.049529613135425955,-0.45866276952973795,2,0.16367734112709184,0,0,0.0982064046762551
-0.11248561656697469,-1.0583226819520142,2,0.08208776229326951,0,0,0.049252657375961705
0.05097685741504162,-1.1368064573185572,2,0.12401528986141346,0,0,0.07440917391684806
-1.23108095171091,3.2174934238170008,0,0.19799846585246858,0,0,0.11879907951148114
-0.9408859586736966,2.3816397794609343,0,0.15018162672676585,0,0,0.09010897603605951
0.12754363121212509,-1.5453476957542502,2,0.06706655446746242,0,0,0.04023993268047745
-0.6532551773230951,0.8688853806020826,0,0.24084964895244954,0,0,0.14450978937146972
-0.5040194454620467,1.0319071575619694,0,0.059556871441913836,0,0,0.0357341228651483
-0.029520973535962912,-1.0030438334002607,2,0.1565227337888066,0,0,0.09391364027328396
0.14067105837136204,-1.550407176532586,2,0.23835451838714514,0,0,0.14301271103228708
-0.5082549717287084,0.9404341227196138,0,0.06944891829137935,0,0,0.04166935097482761
0.15855605368833453,-1.8669692620919063,2,0.09408137571138352,0,0,0.05644882542683011
0.20459427243507264,-2.0631652266762077,2,0.09111374137889691,0,0,0.05466824482733815
4.155576953793679,0.6056220122813987,1,0.190865724374871,0,1,0.5145194346249227
-0.22902415424020917,-0.11209552621231028,2,0.09643936238431772,0,0,0.057863617430590625
-0.07684494687925339,-0.4328284448196515,2,0.14788001241511478,0,0,0.08872800744906886
-0.10728962434861523,-1.0232594497609466,2,0.09403582430696485,0,0,0.0564214945841789
0.09160831165545037,-1.4618646152430361,2,0.12974348719740458,0,0,0.07784609231844275
-1.1261017021853517,3.2666320356791383,0,0.19842578013069145,0,0,0.11905546807841487
-0.30462659819869997,-0.33222154357285416,0,0.23187344879718055,0,0,0.13912406927830834
-0.12147592782610515,-1.6795598730822834,2,0.1713475133864205,0,0,0.1028085080318523
0.19410879184520408,-2.0257997071297664,2,0.250506348695822,0,0,0.1503038092174932
-0.3802470935429279,0.4031203044283343,0,0.12508136295531275,0,0,0.07504881777318764
-0.9225553751558095,2.307829078572744,0,0.1619930935859944,0,0,0.09719585615159664
-0.6136699245692281,0.7409418582126102,0,0.08670811761726888,0,0,0.05202487057036132
-0.3564159859499778,-0.05936680435865931,0,0.15482090017361955,0,0,0.09289254010417172
-0.16661533404736673,-0.4989407259609904,2,0.11405806827307596,0,0,0.06843484096384557
-0.018718089779352208,-1.4130274225838617,2,0.09022324269164385,0,0,0.05413394561498631
0.09652289103762511,-1.1879835845058924,2,0.15940027639985252,0,0,0.09564016583991151
-0.3366576974453614,0.8453156607927894,0,0.17175243118531705,0,0,0.10305145871119023
0.04640726489396524,-1.6470261941603621,2,0.1804045223017675,0,0,0.1082427133810605
0.1593516425704791,-2.062671004702244,2,0.16095785220637449,0,0,0.09657471132382468
-0.6970401121786033,1.532033537426588,0,0.08944212564336258,0,0,0.05366527538601755
-0.6977696588869716,1.394950910353795,0,0.11091128598764599,0,0,0.0665467715925876
-0.23083439894826757,-0.43856041710485405,2,0.13455686687492044,0,0,0.08073412012495226
-0.8030051465149507,1.9800263114761854,0,0.05058358362206893,0,0,0.030350150173241358
-0.1383318096273908,-0.2593695336156504,2,0.13484385914475516,0,0,0.08090631548685309
-0.5015725134814235,0.17956720317860025,0,0.24897456720545663,0,0,0.14938474032327398
-0.5857607147805786,1.5652710700540946,0,0.1868353948190109,0,0,0.11210123689140654
-0.22830640763681553,-0.45319942801674334,2,0.1438046759970343,0,0,0.08628280559822059
0.11078240731941764,-1.4521105034871011,2,0.0896855003400053,0,0,0.05381130020400318
-0.44136682523303933,0.8726778600245455,0,0.09921528189169504,0,0,0.05952916913501702
-0.4316880268316797,0.011189957050218483,0,0.3448284541467876,0,0,0.20689707248807254
6.975422708566426,3.7174019589598095,1,0.1731128612177855,0,1,0.5038677167306713
0.25267732291760603,-1.5123823160868581,2,0.14079078082453073,0,0,0.08447446849471843
-0.008698822715887287,-0.3802905943726442,2,0.16021368299025,0,0,0.09612820979414999
0.1853744003090046,-1.996269564924577,2,0.1365400143973334,0,0,0.08192400863840003
-0.47394156657347847,0.3695797663800877,2,0.27532001062328715,0,0,0.16519200637397227
-0.7105207463879386,1.4512811406717396,0,0.05187423508553842,0,0,0.031124541051323052
0.17580880139647787,-1.550356682223139,2,0.17024752012613276,0,0,0.10214851207567965
0.05137944342511216,-0.2782728217699759,2,0.15718095483703415,0,0,0.09430857290222049
0.05358262266135449,-1.0880271541863267,2,0.10183934907645724,0,0,0.06110360944587434
-0.486569979407988,0.6635557551216742,0,0.09291700305596047,0,0,0.055750201833576284
0.13767850066862955,-1.2868582586035728,2,0.1306502784939825,0,0,0.0783901670963895
-0.4781239589308032,0.8844202510906216,0,0.12282216858427251,0,0,0.07369330115056351
0.07349311096004657,-1.7219978299747842,2,0.13301606031957922,0,0,0.07980963619174752
0.06452834660698781,-1.6436644800829878,2,0.1389029358338995,0,0,0.0833417615003397
-0.031325167136556836,-0.012222912553630557,0,0.18177555441255386,0,0,0.1090653326475323
-0.1633805375134269,-0.17446712548890983,0,0.193840843312677,0,0,0.1163045059876062
0.08378763738635038,-1.9254957866530897,2,0.10716751556477318,0,0,0.0643005093388639
-0.2399064749085387,-0.5593278463496918,0,0.13950684523678325,0,0,0.08370410714206995
-0.9042881317943116,2.7682399148041443,0,0.1848025391512118,0,0,0.11088152349072708
0.11909259977979612,-1.533291209286785,2,0.1632568341344554,0,0,0.09795410048067324
3.966618197646316,1.7061615911563408,1,0.1383504643543004,0,1,0.4830102786125803
-0.4475207568648457,0.4033146080687161,2,0.21305034829571556,0,0,0.12783020897742933
-0.5654441398274708,0.939889913020721,0,0.11956365908279852,0,0,0.0717381954496791
-0.43734209824033593,0.0865602836426955,2,0.19811354708281492,0,0,0.11886812824968895
0.033716975582437844,-1.073942765251255,2,0.11461711039510467,0,0,0.0687702662370628
0.056392924042335035,-1.5160027665309366,2,0.11625049182120618,0,0,0.06975029509272371
-0.6472252947378478,1.1732961142818994,0,0.059689098130589195,0,0,0.035813458878353514
-0.5739979223250048,0.7413891395338539,0,0.08880037275650746,0,0,0.053280223653904474
-0.6262728019445641,0.7587200806960461,2,0.2508446838690429,0,0,0.15050681032142574
-0.9649962382839524,2.075234276151616,0,0.29200432003021703,0,0,0.1752025920181302
-0.9572143391580125,2.3425732838157995,0,0.1346516349622294,0,0,0.08079098097733764
-0.23246504452653402,-0.7814891637744754,2,0.13784290881943279,0,0,0.08270574529165967
-0.29671999683199163,-0.36190623993658155,2,0.1402755951219229,0,0,0.08416535707315373
0.05320177836653774,-0.9421107603425767,2,0.19313896604800768,0,0,0.1158833796288046
0.0046839263765405155,-1.5528153282368988,2,0.16780573687813985,0,0,0.1006834421268839
0.012014014023290519,-1.4858718124355021,2,0.1553541714047656,0,0,0.09321250284285935
-0.5203913059453129,0.7422364814974514,0,0.1889240904672699,0,0,0.11335445428036194
0.15961853026359626,-1.4383153524903096,2,0.24094285362361825,0,0,0.14456571217417094
-0.23436289290303897,-0.8048402188258266,0,0.20750990584852552,0,0,0.12450594350911531
-0.15541717515859413,-0.7314321172031901,2,0.18687848165284643,0,0,0.11212708899170785
-0.3749026102912741,0.3326955148793934,2,0.1428925643960623,0,0,0.08573553863763737
0.01173295101126102,-0.6635240537764366,2,0.1513497338176954,0,0,0.09080984029061724
0.02298932170702691,-0.5449800147158133,2,0.21298757878456165,0,0,0.127792547270737
-0.27311474981972533,0.05132181700223119,0,0.32564143970691395,0,0,0.19538486382414835
0.09371522971123483,-1.314977896432075,2,0.14853041982678017,0,0,0.0891182518960681
-0.17055355565913258,-0.756912027388353,2,0.1194988341408458,0,0,0.07169930048450748
-0.8261119879297895,1.7526030894868279,0,0.1431678817904018,0,0,0.08590072907424108
-0.11158823238698252,-0.5362600883735853,2,0.056848895136310106,0,0,0.03410933708178606
0.18701371744830456,-1.1260894949564244,2,0.17873821485102484,0,0,0.1072429289106149
0.16716760179625686,-1.4305875066335731,2,0.08868230684548022,0,0,0.05320938410728813
0.03620007115243171,-0.8485605103617462,2,0.15576217105732673,0,0,0.09345730263439604
-0.02775474619494514,-1.5445552951679125,2,0.0949241498044046,0,0,0.056954489882642755
0.030302773905421264,-0.4702093874055508,2,0.15094365853630967,0,0,0.0905661951217858
-0.6308111580069922,1.2020515885499676,0,0.12134904213669236,0,0,0.07280942528201541
-0.09984224836419923,-0.5946687134343875,2,0.1129703308213104,0,0,0.06778219849278624
0.0024070450971907954,-0.9969267285277927,2,0.08365705483744725,0,0,0.05019423290246835
0.056825014288400796,-1.0952568729289696,2,0.09316511519541443,0,0,0.05589906911724866
0.08689016917490784,-1.3340877212753497,2,0.03332006333591899,0,0,0.019992038001551395
-0.20197643233803622,-0.3594954903782307,2,0.12549769246727904,0,0,0.07529861548036743
-0.21845465741512204,-0.12175097592767277,0,0.13839526741230665,0,0,0.08303716044738399
-0.11137693284326915,-0.22310855213601086,2,0.10300004439806494,0,0,0.06180002663883896
0.03042097588138884,-0.5984993530586904,2,0.1091086583790731,0,0,0.06546519502744386
-0.035423811793480635,-0.8910938875514371,2,0.08302008593846309,0,0,0.04981205156307785
0.24119658037228708,-2.136471370294494,2,0.18982050173890427,0,0,0.11389230104334255
-0.08083727258805433,-1.1838962461166762,2,0.15101095279349502,0,0,0.09060657167609701
-0.4380300855267057,0.318499944577087,2,0.16563490079395274,0,0,0.09938094047637164
-0.06157531117547794,-1.0655072980245135,2,0.10429467143923993,0,0,0.06257680286354396
0.012196839607693672,-0.625738404527687,2,0.08524719621771822,0,0,0.05114831773063093
-0.5624089470055316,0.4852518397269537,2,0.2594126767782537,0,0,0.15564760606695222
0.24925954390788005,-1.764025244458576,2,0.11630973791441933,0,0,0.0697858427486516
0.05437598850216321,-1.0440796037658104,2,0.05805581723171059,0,0,0.03483349033902635
-0.5087522652544254,0.7319074263053298,2,0.15113457120735765,0,0,0.09068074272441459
0.17377297849796602,-1.1877122433975231,2,0.14038820832334722,0,0,0.08423292499400833
-0.17820942496542663,-0.9353266674874228,2,0.1983652535523345,0,0,0.1190191521314007
-0.22269970924602533,-1.0943202193498582,2,0.1860389061362396,0,0,0.11162334368174376
-0.16649213423406356,-0.7702094160647228,2,0.08687849373082344,0,0,0.05212709623849406
-0.38660305437950526,-0.39098167903921255,2,0.15916280458007376,0,0,0.09549768274804425
-0.8313287502995627,2.2782085838263217,0,0.30781215712554777,0,0,0.18468729427532865
-0.25270099156790615,-0.3338395181176696,2,0.12893892467971843,0,0,0.07736335480783106
0.08699849252206636,-1.2568141849510197,2,0.1759003047848376,0,0,0.10554018287090255
-0.8901510207654902,2.3927022121743073,0,0.15282179148606295,0,0,0.09169307489163776
-0.30079735195272495,-0.3385424826529811,0,0.13967272548919057,0,0,0.08380363529351434
-1.243985025312088,3.273878253624692,0,0.2225165391323342,0,0,0.13350992347940052
0.07137317021154868,-1.0759560970040118,0,0.18012035189152437,0,0,0.10807221113491462
5.380290548257977,0.3798183183622115,1,0.1812191209563779,0,1,0.5087314725738268
-0.34114045252399,-0.4011424812240805,2,0.15497632887629947,0,0,0.09298579732577968
0.42279364714111706,-1.6657701787044346,2,0.21540700602182228,0,0,0.12924420361309336
0.18586928881117493,-1.6236769810789706,2,0.18540423323354532,0,0,0.11124253994012719
0.046680550899667196,-1.2945153018561415,2,0.04865610272418564,0,0,0.029193661634511384
-0.5019612637047268,0.5167122188968576,2,0.15422000291056165,0,0,0.09253200174633698
-0.5129668428028992,0.7907725343287715,2,0.19295850841334086,0,0,0.1157751050480045
0.0003797103197449442,-0.2654771555798595,2,0.15367807889966734,0,0,0.0922068473398004
-0.1083890010539512,-0.5797643785651767,0,0.11909224589200862,0,0,0.07145534753520517
0.0528156220954169,-1.4002453858305866,2,0.15762558680377536,0,0,0.09457535208226521
-0.7320418698558271,1.462644360189588,0,0.17496703901036803,0,0,0.10498022340622082
-0.5679180734351179,1.296741962370271,2,0.2277751242598825,0,0,0.1366650745559295
0.20222308948242565,-1.1153619939161519,2,0.12444517729495867,0,0,0.0746671063769752
-0.21356152007254894,-0.5298643965855869,2,0.18575441145045704,0,0,0.11145264687027422
0.21578825403752394,-1.811092863708713,2,0.12661609509069752,0,0,0.07596965705441851
-0.1127208032942192,-0.44553777448158244,2,0.17609306041345366,0,0,0.10565583624807219
-0.7737342705893004,1.7832916887824755,0,0.0827239419971479,0,0,0.04963436519828874
-0.9553768166079807,2.035023781019266,0,0.21698236449433808,0,0,0.13018941869660283
-0.04441541114628222,-0.3413063454694652,2,0.10298756549504033,0,0,0.0617925392970242
-0.33932127221510344,-0.221674183889386,2,0.16027065755622835,0,0,0.09616239453373701
-0.1989199086755244,-0.24845335001926,2,0.11412923336979318,0,0,0.06847754002187591
-0.11189352117146832,-0.6841382510002814,2,0.10182378723658783,0,0,0.06109427234195269
-0.6944079738962695,1.4123629098031587,0,0.12406686680148758,0,0,0.07444012008089254
-0.7061179362315223,1.4486746457727158,0,0.11077632555819367,0,0,0.0664657953349162
-0.07367656548885267,-0.6243460112910966,2,0.03562816849289665,0,0,0.021376901095737987
-0.3541296043425134,-0.5075081690473806,2,0.1387219902186067,0,0,0.08323319413116402
-0.8704725935296035,2.049239286445863,0,0.0854507467911513,0,0,0.051270448074690785
0.11936768289255587,-1.1784789489115506,2,0.17407916862805595,0,0,0.10444750117683356
-0.7747150323984959,0.9391910640939372,0,0.2055555063072946,0,0,0.12333330378437676
-0.5060418420264189,0.7759026944344469,0,0.03695199349568297,0,0,0.022171196097409782
0.098051728751349,-1.161098309513282,2,0.12215577626166563,0,0,0.07329346575699937
-0.489174009717879,0.7272483253360869,0,0.09107428566925287,0,0,0.05464457140155172
-0.07081091517981744,-1.60768636979173,2,0.13424391342875167,0,0,0.080546348057251
-0.18524123095229655,-0.3584507246518422,2,0.11377987405601779,0,0,0.06826792443361067
0.13237113435343847,-0.9977184947114344,2,0.1220613787564126,0,0,0.07323682725384756
6.781512816935273,0.17950176500686374,1,0.12638235978019866,0,1,0.4758294158681192
-0.13225117802782876,-0.876220521358527,0,0.1642577166018423,0,0,0.09855462996110538
-0.2965265248803352,-0.4742043906121568,0,0.16318888083510188,0,0,0.09791332850106113
0.1763502872017749,-1.8076082831148854,2,0.1217065861813151,0,0,0.07302395170878906
-0.10876646194989284,-1.0547218437664132,2,0.07512278156254613,0,0,0.04507366893752768
-0.03077090403407414,-0.8459636880274393,2,0.1067638666093904,0,0,0.06405831996563424
-0.44315732231752025,0.7183277560617751,0,0.16032016204906138,0,0,0.09619209722943682
-0.2628177969138387,-0.30252327194439094,2,0.16927674289475209,0,0,0.10156604573685125
6.168693458601624,6.452750262832864,1,0.4967414905308725,0,1,0.6980448943185236
-0.28775989971971716,-0.6180717948692085,2,0.09035163824129777,0,0,0.05421098294477866
-0.023339610767455943,-1.0977629189868405,2,0.11162811160329436,0,0,0.06697686696197662
-0.056374406940405276,-0.9207406816561055,2,0.10462534870130322,0,0,0.06277520922078193
-0.03808930735032259,-1.3409355176893667,2,0.1251868296140223,0,0,0.07511209776841338
-0.35677019820764627,-0.5518605505624605,2,0.11246823652021788,0,0,0.06748094191213072
-0.15404579380036537,-0.6245209243302536,2,0.058100118357583976,0,0,0.03486007101455038
-0.2868316202972391,0.2920869855061086,0,0.23049921735805393,0,0,0.13829953041483234
-0.6305605273407209,0.9436117180395012,0,0.12161149242012516,0,0,0.07296689545207509
4.383576396194714,-0.09537894035969437,1,0.1524023112296543,0,1,0.4914413867377926
0.28383278059365985,-2.2252142429227884,2,0.1341069202163474,0,0,0.08046415212980844
0.09972823561726454,-1.6528422802023066,2,0.11503669649653302,0,0,0.06902201789791981
0.12591400829150087,-0.7716341759537548,2,0.14753792590276046,0,0,0.08852275554165627
0.03997293786146628,-1.2360985910876559,2,0.06709286648894902,0,0,0.04025571989336941
-0.679631667386814,1.697676601705806,2,0.15963873392409988,0,0,0.09578324035445993
-0.5852446849826916,0.8350433498464185,0,0.14950333615032413,0,0,0.08970200169019447
-0.5568541727916761,1.0006268089751353,0,0.0836235887502482,0,0,0.050174153250148915
-1.377156252201901,4.1978152150903965,0,0.2515791177641736,0,0,0.15094747065850414
-0.3007746537103171,-0.3782630915580807,2,0.059733433408209746,0,0,0.03584006004492585
-0.1789763901333092,-1.2712706477512883,2,0.13150403705321,0,0,0.078902422231926
-0.38463216928126154,0.36135314162227206,0,0.1444288022116576,0,0,0.08665728132699456
-0.0049657414637250385,-0.6878198313151638,2,0.1118031767575082,0,0,0.06708190605450491
-0.47199246622735447,0.3209932127454733,0,0.07932775585527745,0,0,0.04759665351316646
0.03235300609067161,-1.0473908948121804,2,0.13104772355572133,0,0,0.0786286341334328
-0.7256199652614603,1.6904442511381907,0,0.09587099825636988,0,0,0.057522598953821925
-0.11234848586578212,-1.1450388742640434,2,0.1332773639892903,0,0,0.07996641839357417
0.16671226842645984,-0.8831445192548864,2,0.17438604504781652,0,0,0.1046316270286899
-0.12161214306692043,-0.3210281083527549,0,0.14771705368512436,0,0,0.08863023221107462
-0.3641119727403514,0.3992838891413944,0,0.10016903672583538,0,0,0.06010142203550123
0.10770547095506658,-1.5224686421329825,2,0.12700572889922457,0,0,0.07620343733953473
-0.417068423351542,0.5586011740437897,0,0.10263440813565859,0,0,0.061580644881395155
-0.09082806159426408,-0.7689752244316985,2,0.09769826107949532,0,0,0.05861895664769719
-0.06420818597861218,-1.0249077926414405,2,0.13919066179305487,0,0,0.08351439707583291
-0.24554488012995937,-0.31923600076347125,2,0.1548357320711649,0,0,0.09290143924269895
-0.19589190867456274,-0.0035058342722221088,2,0.12850643852307495,0,0,0.07710386311384497
0.08968691092695999,-1.7046810045997476,2,0.1383151164229159,0,0,0.08298906985374954
-0.05228338384479458,-0.6956826977916337,2,0.10744987463528796,0,0,0.06446992478117278
-2.249694644306325,7.096015619465811,0,0.6076495421500712,0,0,0.3645897252900427
0.19617054392629826,-1.7485906671975853,2,0.18443071730596533,0,0,0.1106584303835792
-0.7715033624750419,1.4141179709107292,0,0.1532199878993621,0,0,0.09193199273961725
0.06487614826959442,-0.7182175081600266,2,0.15581393678908267,0,0,0.0934883620734496
-0.8803813725680787,2.1029433929929837,0,0.10511133125165686,0,0,0.06306679875099412
-0.04225645311779054,-1.0923973234406947,2,0.10406600764912984,0,0,0.0624396045894779
-1.1705165400498092,2.687515998135991,0,0.14551832280451812,0,0,0.08731099368271088
-0.18401945010472304,-0.860779239700987,0,0.1325436720879965,0,0,0.0795262032527979
-0.007039735816509676,-1.3813513256914216,2,0.14928477236607207,0,0,0.08957086341964324
-0.5603170211744407,0.9068673524801347,0,0.1159493010994338,0,0,0.06956958065966028
-0.04292214809116311,-0.6103063082226325,2,0.11798554531576712,0,0,0.07079132718946027
