TransactionID,TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSincePrev,AmountBalanceRatio,LoginRisk,TransactionCount,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,AccountID_freq,DeviceID_freq,IP Address_freq,MerchantID_freq,Location_freq,anomaly
TX000011,-0.958633639794889,2023-03-14 16:46:10,0.4118374578160163,-0.8669543931909865,-0.2067936485059295,0.6372080213386072,2024-11-04 08:06:45,-1.0639029934759712,-0.3873105453907519,-0.2259336741271706,-1.175916551699176,False,False,True,True,False,False,0.3949500495407011,-0.8546207383765094,-0.0777370854543609,-0.4146301612421786,-2.8491317728531844,0
TX000012,-0.3685445477659726,2023-02-06 17:30:00,-1.330846154369433,0.7627851015398482,-0.2067936485059295,-0.9193180502003306,2024-11-04 08:07:12,-1.4020975919716934,-0.1478797644318747,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,True,0.3949500495407011,1.3259859602540562,-0.5683791926436955,-0.0255562109095853,0.5983725688651194,0
TX000013,0.674663351228483,2023-06-07 17:21:28,-1.162199353190196,-0.1235644482260443,-0.2067936485059295,-0.895931865884976,2024-11-04 08:08:38,-0.2645009696235226,0.2074303022663102,-0.2259336741271706,-1.175916551699176,False,True,False,False,False,True,-1.3798523197727883,1.3259859602540562,-0.0777370854543609,0.1689807642567112,0.2849630832543645,0
TX000014,1.658739006096028,2023-11-20 16:39:15,-1.049768152404038,0.0479870775350961,-0.2067936485059295,-1.2626675419268705,2024-11-04 08:07:06,1.2959924205335946,7.662265519474358,-0.2259336741271706,-1.175916551699176,True,False,False,False,False,True,-0.0487505427876713,-0.3094690637188679,-0.0777370854543609,0.9471286649218978,0.5983725688651194,0
TX000015,-0.4474446394370476,2023-02-13 16:53:57,-1.49949295554867,0.2052426428161416,-0.2067936485059295,-1.2344020780640843,2024-11-04 08:10:09,-1.3365370943556223,0.6982789899727909,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,True,-0.0487505427876713,1.3259859602540562,-0.0777370854543609,-0.6091671364084753,-1.28208434479941,0
TX000016,0.575070400083101,2023-12-12 16:23:31,-0.4876121484732478,0.1337628404156664,-0.2067936485059295,-0.4227417455289484,2024-11-04 08:12:19,1.5027032134876903,-0.1281201042293009,-0.2259336741271706,-1.175916551699176,True,False,False,True,False,False,-1.823552912101161,-0.3094690637188679,0.9035471289243084,0.9471286649218978,0.4416678260597419,0
TX000017,0.8846067996697973,2023-10-30 16:52:49,-1.443277355155591,0.5483456943384226,-0.2067936485059295,-1.021249610057465,2024-11-04 08:07:35,1.0986324267016876,0.5724726266836982,-0.2259336741271706,-1.175916551699176,False,True,False,False,False,True,0.3949500495407011,0.7808342855964149,0.9035471289243084,-0.0255562109095853,-0.0284464023563903,0
TX000018,0.669216058750975,2023-12-14 18:32:14,-0.3189653472940107,1.6348386908256458,-0.2067936485059295,-0.0011109695866326,2024-11-04 08:11:51,1.5223510131840672,-0.2024290308813193,-0.2259336741271706,-1.175916551699176,True,False,True,True,False,False,-0.0487505427876713,-0.3094690637188679,-1.5496634070223647,0.1689807642567112,-0.8119701163832775,0
TX000019,-0.9555502666944128,2023-02-21 16:56:50,0.8053466605675694,-0.1950442506265195,-0.2067936485059295,0.7266529330633243,2024-11-04 08:12:01,-1.2613131539403537,-0.3872898028398618,-0.2259336741271706,-1.175916551699176,False,True,False,False,True,False,1.282351234197446,0.2356826109387734,-0.5683791926436955,0.1689807642567112,-2.8491317728531844,0
TX000020,-0.7746590447998077,2023-06-08 18:18:50,-1.49949295554867,0.7056012596194681,-0.2067936485059295,0.3728782439432717,2024-11-04 08:09:20,-0.2547288143170738,-0.370530609991197,-0.2259336741271706,-1.175916551699176,False,False,True,False,False,True,0.3949500495407011,0.7808342855964149,0.9035471289243084,-0.220093186075882,-0.8119701163832775,0
TX000021,-0.8163188413573532,2023-02-28 16:36:58,1.4799338652845175,-1.1671695632729824,-0.2067936485059295,0.1632204990176552,2024-11-04 08:09:24,-1.195610644490486,-0.3716451378016452,-0.2259336741271706,-1.175916551699176,True,True,False,False,True,False,0.3949500495407011,-1.944924087691792,-0.0777370854543609,-0.0255562109095853,1.538601025697384,0
TX000022,-0.7257019319044686,2023-08-11 18:31:31,-0.3751809476870898,-0.380891736867755,-0.2067936485059295,1.0337731972516602,2024-11-04 08:08:13,0.3470997082567945,-0.3734849550703162,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,False,1.282351234197446,0.2356826109387734,-0.5683791926436955,1.3362026152544912,-0.6552653735779002,0
TX000023,-0.8407117485522317,2023-06-06 18:54:15,-0.3189653472940107,0.005099196094811,-0.2067936485059295,0.9898622453182356,2024-11-04 08:07:01,-0.2732867684077259,-0.3804811054717647,-0.2259336741271706,-1.175916551699176,True,False,True,True,False,False,0.8386506418690736,2.416289309569339,1.8848313433029773,-1.7763889874062553,0.2849630832543645,0
TX000024,0.1652901150298107,2023-05-02 18:25:46,-1.274630553976354,0.319610326656902,3.1124756489183207,-0.9517038515474684,2024-11-04 08:07:04,-0.602548768146991,0.0921970710237741,4.426077714458506,-1.175916551699176,True,False,True,False,False,True,1.282351234197446,0.2356826109387734,-1.0590212998330302,-0.803704111574772,1.6953057685027615,0
TX000025,-0.5209316983317309,2023-03-02 16:43:56,-1.330846154369433,-0.3380038554274699,-0.2067936485059295,-0.8162070533532758,2024-11-04 08:07:09,-1.176746140717225,-0.243907092160902,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,True,1.282351234197446,-1.399772413034151,-2.0403055142116995,1.3362026152544912,-0.0284464023563903,0
TX000026,-0.9938868722436672,2023-10-20 17:53:13,1.1426402629260437,2.2352690309896377,-0.2067936485059295,-0.3793769242017262,2024-11-04 08:09:44,1.0049911293522913,-0.3878590056075665,-0.2259336741271706,-1.175916551699176,False,False,True,False,True,False,0.3949500495407011,0.7808342855964149,0.9035471289243084,-0.4146301612421786,0.5983725688651194,0
TX000027,-0.1735725887125261,2023-04-17 16:37:01,-1.218414953583275,0.5483456943384226,6.431744946342571,-1.138657434417119,2024-11-04 08:11:38,-0.7443210861991766,0.3274827409086162,4.426077714458506,-1.175916551699176,True,False,False,False,False,True,-0.0487505427876713,1.8711376349116975,-0.0777370854543609,-0.220093186075882,0.7550773116704967,0
TX000028,-0.8814122734785179,2023-03-29 16:42:38,-0.4313965480801688,-0.352299815907565,-0.2067936485059295,-0.6224819637654089,2024-11-04 08:11:59,-0.9229277916556312,-0.3624320273391506,-0.2259336741271706,-1.175916551699176,True,True,False,True,False,False,-0.4924511351160437,1.3259859602540562,-0.5683791926436955,-0.9982410867410686,-0.6552653735779002,0
TX000029,-0.5829074976513031,2023-01-24 16:18:32,-0.0378873453286157,1.1058881530621294,-0.2067936485059295,-0.8569489093746535,2024-11-04 08:11:22,-1.524819539421404,-0.2506878150967954,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,False,0.3949500495407011,1.3259859602540562,0.9035471289243084,-0.803704111574772,-0.6552653735779002,0
TX000030,-0.82711064720902,2023-09-20 16:55:42,-0.9935525520109588,2.335340754350303,-0.2067936485059295,-0.9647315022991751,2024-11-04 08:08:30,0.7225587560473321,-0.3103267851139617,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,-1.3798523197727883,-0.3094690637188679,-0.5683791926436955,-0.4146301612421786,0.5983725688651194,0
TX000031,-0.9225581745193172,2023-07-17 17:49:22,0.8053466605675694,-1.4244968519146932,-0.2067936485059295,0.8256487204129397,2024-11-04 08:09:17,0.1117634648198327,-0.3852339267595478,-0.2259336741271706,-1.175916551699176,False,False,True,False,False,False,0.3949500495407011,-0.8546207383765094,1.394189236113643,0.9471286649218978,0.7550773116704967,0
TX000032,-0.8170040353796812,2023-02-06 16:24:24,-0.8811213512248008,1.963645781867832,-0.2067936485059295,1.207470933951989,2024-11-04 08:06:58,-1.4025243892223829,-0.3800843142569167,-0.2259336741271706,-1.175916551699176,True,False,False,False,False,False,0.3949500495407011,-0.3094690637188679,-0.0777370854543609,-0.4146301612421786,-1.28208434479941,0
TX000033,0.3386784623799238,2023-09-25 16:26:00,0.2431906566367793,0.6913052991393731,3.1124756489183207,1.1732441853031923,2024-11-04 08:11:13,0.7693579125096358,-0.3115373906745552,4.426077714458506,-1.175916551699176,True,False,False,True,False,False,-0.9361517274444162,0.2356826109387734,-0.0777370854543609,0.5580547145893046,-0.1851511451617678,0
TX000034,1.9878034353190732,2023-03-13 17:23:24,-1.274630553976354,0.4339780104976623,-0.2067936485059295,-1.20900059489204,2024-11-04 08:07:50,-1.0730691228035605,3.919469630746272,-0.2259336741271706,-0.7156637661167,True,False,True,False,False,True,-0.0487505427876713,-0.8546207383765094,0.4129050217349737,0.1689807642567112,1.538601025697384,0
TX000035,-0.1450342576825629,2023-10-27 16:42:49,0.0183282550644632,-0.995618037511842,-0.2067936485059295,2.487475439210654,2024-11-04 08:10:51,1.0703393165563035,-0.3580608172231758,-0.2259336741271706,-1.175916551699176,False,True,False,False,False,False,-0.4924511351160437,-0.8546207383765094,0.9035471289243084,0.9471286649218978,-0.3418558879671453,0
TX000036,-0.5921233572516154,2023-10-16 16:32:56,0.2431906566367793,-1.0670978399123172,-0.2067936485059295,0.1667665019677851,2024-11-04 08:06:23,0.966880158942455,-0.349395778728282,-0.2259336741271706,-1.175916551699176,True,True,False,True,False,False,1.7260518265258185,0.7808342855964149,-1.5496634070223647,0.9471286649218978,0.2849630832543645,0
TX000037,-0.7518763435574001,2023-11-21 16:58:44,-1.049768152404038,0.3624982080971871,-0.2067936485059295,-1.0803881191281433,2024-11-04 08:12:18,1.3054878432014654,-0.2216613323087151,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,-0.9361517274444162,0.2356826109387734,-0.5683791926436955,1.3362026152544912,-0.6552653735779002,0
TX000038,1.204866485705928,2023-03-02 17:53:32,1.7047962668568335,0.2481305242564267,-0.2067936485059295,-0.0611366203932074,2024-11-04 08:11:15,-1.1763184728959073,-0.1303489180132445,-0.2259336741271706,-1.175916551699176,True,False,False,False,True,False,2.613453011182563,-1.399772413034151,-0.0777370854543609,0.1689807642567112,-0.0284464023563903,0
TX000039,1.7051609011087532,2023-10-12 17:07:40,1.1988558633191224,-0.4237796183080402,1.4528410002061958,0.7180661189780133,2024-11-04 08:11:17,0.9294662979634998,-0.1945220725527705,4.426077714458506,-1.175916551699176,True,False,False,False,False,False,0.3949500495407011,-0.3094690637188679,1.8848313433029773,-0.0255562109095853,0.2849630832543645,0
TX000040,0.1303109601899639,2023-01-24 17:17:20,0.5804842589952534,1.3775114021839352,-0.2067936485059295,-1.0499330048536355,2024-11-04 08:07:32,-1.524410588868602,0.254298079545506,-0.2259336741271706,-1.175916551699176,True,False,True,False,True,False,-0.0487505427876713,1.3259859602540562,1.8848313433029773,-0.0255562109095853,1.3818962828920065,0
TX000041,0.1057810141906198,2023-07-31 18:39:50,1.0302090621398854,-0.0091967643852839,-0.2067936485059295,-0.2027203390527713,2024-11-04 08:07:31,0.2437347899134959,-0.2426890975435646,-0.2259336741271706,-1.175916551699176,True,False,False,False,True,False,-1.3798523197727883,-1.944924087691792,-0.5683791926436955,1.3362026152544912,-0.0284464023563903,0
TX000042,-0.9029958851818516,2023-01-09 16:13:21,-0.3751809476870898,-1.4387928123947882,-0.2067936485059295,2.3332794367393115,2024-11-04 08:11:45,-1.6658883275843226,-0.3872047471887107,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,False,2.169752418854191,0.7808342855964149,-1.0590212998330302,-0.0255562109095853,1.2251915400866291,0
TX000043,-0.1924496840276639,2023-04-20 18:57:43,0.6929154597814113,-0.0520846458255691,-0.2067936485059295,2.113427253831254,2024-11-04 08:09:03,-0.7151790608695432,-0.3563999835418145,-0.2259336741271706,-1.175916551699176,False,False,True,False,False,False,-0.0487505427876713,0.2356826109387734,0.9035471289243084,-0.4146301612421786,1.3818962828920065,0
TX000044,-0.8300227218039142,2023-04-12 16:03:37,-1.443277355155591,-0.037788685345474,-0.2067936485059295,-1.2493091360192947,2024-11-04 08:08:03,-0.7915265815023965,0.0557314170776942,-0.2259336741271706,-1.175916551699176,True,False,False,False,False,True,-2.267253504429533,-1.399772413034151,2.3754734504923123,0.7525916897556012,1.2251915400866291,0
TX000045,0.0230095762933913,2023-07-26 16:52:28,-0.9935525520109588,-1.2386493656734576,-0.2067936485059295,-1.0885928981884585,2024-11-04 08:09:53,0.1960074963397368,0.2955847040392333,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,0.3949500495407011,-0.3094690637188679,1.394189236113643,1.1416656400881946,-1.28208434479941,0
TX000046,0.4716746221137982,2023-10-04 17:49:29,1.6485806664637546,-0.4237796183080402,-0.2067936485059295,-0.1130779998319152,2024-11-04 08:11:12,0.8545225724693234,-0.2089618648877891,-0.2259336741271706,-1.175916551699176,True,True,False,False,True,False,-0.0487505427876713,-0.3094690637188679,0.4129050217349737,-0.6091671364084753,0.128258340448987,0
TX000047,-0.4560095647161482,2023-12-13 16:01:38,-1.049768152404038,-0.6382190255094659,-0.2067936485059295,-0.9243280934140355,2024-11-04 08:10:33,1.5119740289333727,-0.1779327349993469,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,-0.0487505427876713,0.2356826109387734,0.4129050217349737,1.1416656400881946,-1.28208434479941,0
TX000048,0.7285196013834677,2023-10-09 16:29:40,-1.443277355155591,-0.2093402111066145,-0.2067936485059295,-1.1108765653175832,2024-11-04 08:11:35,0.9010097381825892,0.888814640723533,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,True,1.282351234197446,-0.8546207383765094,0.9035471289243084,-0.4146301612421786,1.3818962828920065,0
TX000049,1.128193274607419,2023-11-27 16:45:57,-1.049768152404038,0.2624264847365218,-0.2067936485059295,-1.243227343540836,2024-11-04 08:07:24,1.3618493474487166,4.229350697735582,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,True,-0.9361517274444162,-0.3094690637188679,-0.0777370854543609,-1.5818520122399586,0.4416678260597419,0
TX000050,-0.9441417862226508,2023-03-27 16:45:18,-0.2065341465078527,0.7913770225000384,-0.2067936485059295,-0.9689877314367136,2024-11-04 08:06:31,-0.9416790124258408,-0.3595425599272473,-0.2259336741271706,-1.175916551699176,False,False,True,True,False,False,-0.0487505427876713,0.2356826109387734,-0.0777370854543609,-0.6091671364084753,-0.968674859188655,0
TX000051,0.4376547389052105,2023-02-13 16:59:39,1.3675026644983594,0.019395156574906,-0.2067936485059295,-0.3094132347583448,2024-11-04 08:07:07,-1.3364800719794463,-0.178111625360984,-0.2259336741271706,-1.175916551699176,False,False,True,False,True,False,-0.4924511351160437,-0.3094690637188679,1.8848313433029773,-0.0255562109095853,0.2849630832543645,0
TX000052,0.4349824822181312,2023-02-21 17:45:55,0.3556218574229373,2.0637175052284973,-0.2067936485059295,0.0178318140688701,2024-11-04 08:09:02,-1.260973196109871,-0.2310351945836186,-0.2259336741271706,-1.175916551699176,True,False,True,True,False,False,-0.0487505427876713,-0.8546207383765094,0.4129050217349737,1.1416656400881946,0.9117820544758742,0
TX000053,-0.7268667617424263,2023-06-07 16:45:34,1.2550714637122016,0.3624982080971871,-0.2067936485059295,2.5103026729525246,2024-11-04 08:06:45,-0.2647230739551536,-0.3806466544587347,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,False,-1.3798523197727883,0.2356826109387734,-1.0590212998330302,-0.220093186075882,-0.6552653735779002,0
TX000054,-0.4388454544568306,2023-09-07 16:51:27,-0.93733695161788,0.319610326656902,-0.2067936485059295,-1.0757037030833945,2024-11-04 08:08:58,0.6002998433507276,-0.029901936939609,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,-0.4924511351160437,0.2356826109387734,0.4129050217349737,-0.220093186075882,-0.0284464023563903,0
TX000055,-0.6610881355989335,2023-03-29 17:47:16,0.9739934617468065,-0.4237796183080402,-0.2067936485059295,-0.1632040719035283,2024-11-04 08:10:42,-0.9224974033010988,-0.346010688239269,-0.2259336741271706,-1.175916551699176,True,False,False,False,True,False,-1.3798523197727883,-0.3094690637188679,0.9035471289243084,-0.9982410867410686,0.9117820544758742,0
TX000056,0.066313838504524,2023-08-04 17:53:40,-1.105983752797117,-0.5238513416687055,-0.2067936485059295,-0.9718235081994352,2024-11-04 08:09:15,0.2810306885722708,0.0780314618329059,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,-0.0487505427876713,0.2356826109387734,-0.0777370854543609,0.1689807642567112,0.2849630832543645,0
TX000057,-0.8121391578211521,2023-12-14 17:52:37,0.6929154597814113,-0.9670261165516518,-0.2067936485059295,-0.4049501949353462,2024-11-04 08:09:57,1.5221047505174914,-0.3582696163414495,-0.2259336741271706,-1.175916551699176,False,True,False,False,True,False,-0.4924511351160437,-0.8546207383765094,1.394189236113643,-0.9982410867410686,-0.8119701163832775,0
TX000058,-0.0172455725183815,2023-03-03 17:37:41,1.3112870641052805,-0.8383624722307964,-0.2067936485059295,-0.1220289009880277,2024-11-04 08:07:49,-1.1669973819964208,-0.2680177853865479,-0.2259336741271706,-1.175916551699176,False,True,False,False,True,False,2.169752418854191,0.7808342855964149,-0.0777370854543609,-1.387315037073662,-1.595493830410165,0
TX000059,0.3046585791713361,2023-06-09 16:18:15,0.1869750562437003,-1.3101291680739329,-0.2067936485059295,0.1323807857246953,2024-11-04 08:07:09,-0.2460997182460251,-0.2570676086504899,-0.2259336741271706,-1.175916551699176,True,True,False,True,False,False,-0.4924511351160437,-0.3094690637188679,0.9035471289243084,0.5580547145893046,-0.1851511451617678,0
TX000060,-0.6355989179683301,2023-10-02 16:35:22,-1.218414953583275,-0.9813220770317468,-0.2067936485059295,-1.0727756225562444,2024-11-04 08:11:37,0.835231597909359,-0.1554913148741292,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,1.282351234197446,-1.399772413034151,-0.0777370854543609,0.5580547145893046,0.2849630832543645,0
TX000061,0.9281851394898614,2023-10-06 18:44:37,0.0745438554575422,0.4625699314578524,-0.2067936485059295,0.0988693912502205,2024-11-04 08:06:25,0.8737181107241234,-0.1888640500470157,-0.2259336741271706,-1.175916551699176,True,False,False,True,False,False,0.8386506418690736,-1.399772413034151,-1.5496634070223647,0.1689807642567112,-0.1851511451617678,0
TX000062,-0.1151255386079434,2023-05-16 16:07:30,1.9296586684291497,1.5347669674649806,1.4528410002061958,-0.2408315377879352,2024-11-04 08:11:03,-0.4718472791365232,-0.2677124715209608,4.426077714458506,-0.7156637661167,True,True,False,False,True,False,0.3949500495407011,-0.3094690637188679,-0.0777370854543609,-0.220093186075882,-1.595493830410165,0
TX000063,0.1783088014540437,2023-11-07 16:48:23,0.1869750562437003,1.5204710069848857,-0.2067936485059295,0.3941670816113332,2024-11-04 08:08:09,1.173817082617339,-0.2886531164046424,-0.2259336741271706,-1.175916551699176,True,False,True,True,False,False,0.3949500495407011,-0.3094690637188679,2.3754734504923123,-0.0255562109095853,-0.6552653735779002,0
TX000064,1.0408310367605926,2023-05-30 17:43:25,0.6366998593883324,-0.2236361715867096,-0.2067936485059295,0.8573960873894472,2024-11-04 08:08:01,-0.3395709278588514,-0.2522358128671049,-0.2259336741271706,-1.175916551699176,False,True,False,True,False,False,-0.4924511351160437,2.416289309569339,-0.0777370854543609,1.1416656400881946,1.2251915400866291,0
TX000065,-0.9997795408356884,2023-11-02 16:01:40,0.2994062570298583,0.0622830380151912,-0.2067936485059295,2.2752408808614075,2024-11-04 08:11:32,1.126479151757238,-0.3910960460471802,-0.2259336741271706,-1.175916551699176,True,False,True,False,False,False,0.3949500495407011,-0.3094690637188679,-1.5496634070223647,0.1689807642567112,1.3818962828920065,0
TX000066,-0.3297968258033214,2023-03-29 17:00:31,-0.1503185461147737,0.9486325877810838,-0.2067936485059295,-0.6484936773800644,2024-11-04 08:11:41,-0.9228090675861508,-0.2389584505194429,-0.2259336741271706,-0.7156637661167,False,True,False,True,False,False,1.282351234197446,0.2356826109387734,0.4129050217349737,-0.0255562109095853,-0.6552653735779002,0
TX000067,0.0028306123358303,2023-04-25 16:11:24,0.6366998593883324,1.5061750465047905,-0.2067936485059295,-0.5383240065476822,2024-11-04 08:10:12,-0.6692616836327201,-0.1975011382216585,-0.2259336741271706,-1.175916551699176,True,True,False,False,True,False,-0.4924511351160437,-0.8546207383765094,0.9035471289243084,1.1416656400881946,-0.1851511451617678,0
TX000068,0.765588597991415,2023-04-18 18:40:47,-1.105983752797117,0.1194668799355713,-0.2067936485059295,-0.8109611227415868,2024-11-04 08:12:10,-0.7341142985063808,0.1324056953302594,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,2.613453011182563,-0.8546207383765094,0.9035471289243084,-0.9982410867410686,-2.8491317728531844,0
TX000069,-0.6177496136866844,2023-02-09 16:34:53,0.8615622609606484,-1.4816806938350733,-0.2067936485059295,-0.3714029045524825,2024-11-04 08:07:11,-1.374250866916143,-0.3290693431299176,-0.2259336741271706,-1.175916551699176,False,False,True,True,False,False,-1.3798523197727883,0.7808342855964149,-0.5683791926436955,0.1689807642567112,-0.0284464023563903,0
TX000070,-0.3716279208664489,2023-11-13 16:42:28,-0.7124745500455638,-0.2379321320668046,-0.2067936485059295,-1.0607992091216405,2024-11-04 08:08:42,1.2301878366775194,-0.0120061658753986,-0.2259336741271706,-1.175916551699176,False,True,False,True,False,False,-1.3798523197727883,-0.3094690637188679,0.4129050217349737,-0.0255562109095853,-0.1851511451617678,0
TX000071,-0.5620090799702975,2023-07-18 16:12:00,-0.0378873453286157,1.4346952441043153,-0.2067936485059295,-0.3251202586719357,2024-11-04 08:10:18,0.1205232553065054,-0.3237093433527597,-0.2259336741271706,-1.175916551699176,True,False,False,True,False,False,-0.0487505427876713,-0.8546207383765094,-1.0590212998330302,0.9471286649218978,0.2849630832543645,0
TX000072,-0.5289142086918527,2023-01-13 17:00:16,-0.5438277488663268,0.2195386032962366,-0.2067936485059295,0.3231957427396068,2024-11-04 08:09:26,-1.6279582182225858,-0.3477785344605577,-0.2259336741271706,-1.175916551699176,True,False,True,True,False,False,0.3949500495407011,0.2356826109387734,-0.5683791926436955,1.530739590420788,-1.595493830410165,0
TX000073,-0.9346861087145238,2023-07-04 18:20:33,0.9739934617468065,-0.9241382351113668,-0.2067936485059295,0.192737191687139,2024-11-04 08:12:15,-0.0102804169314985,-0.3836119821422137,-0.2259336741271706,-0.7156637661167,True,False,False,False,True,False,-0.0487505427876713,-0.3094690637188679,2.3754734504923123,1.1416656400881946,0.2849630832543645,0
TX000074,-0.2181444598649658,2023-10-20 16:54:28,-1.049768152404038,2.292452872910018,-0.2067936485059295,0.3649375562089603,2024-11-04 08:08:45,1.0046139546274344,-0.321622348967242,-0.2259336741271706,-1.175916551699176,False,False,True,False,False,True,0.8386506418690736,1.3259859602540562,1.8848313433029773,-0.0255562109095853,0.128258340448987,0
TX000075,3.134475631685065,2023-10-04 16:36:29,-1.387061754762512,-1.367313009994313,-0.2067936485059295,-1.155938750312908,2024-11-04 08:06:51,0.854074337416904,3.53280551500645,-0.2259336741271706,-1.175916551699176,True,True,False,False,False,True,1.282351234197446,-0.8546207383765094,-0.0777370854543609,-0.220093186075882,-0.1851511451617678,0
TX000076,-0.2243112060659182,2023-12-28 17:31:03,-0.4313965480801688,-0.9813220770317468,-0.2067936485059295,0.4039743565818661,2024-11-04 08:09:17,1.6535985676213474,-0.3237501788009507,-0.2259336741271706,-1.175916551699176,True,False,False,True,False,False,-0.4924511351160437,1.3259859602540562,-0.0777370854543609,1.530739590420788,0.9117820544758742,0
