TransactionID,TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSincePrev,AmountBalanceRatio,LoginRisk,TransactionCount,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,AccountID_freq,DeviceID_freq,IP Address_freq,MerchantID_freq,Location_freq
TX000025,145.54,2023-03-02 16:43:56,21,96,1,1930.96,2024-11-04 08:07:09,-52932193.0,0.07533282262572724,0,1,True,False,True,False,False,True,9,2,1,33,59
TX000026,7.49,2023-10-20 17:53:13,65,276,1,3634.67,2024-11-04 08:09:44,-32883391.0,0.002060142972271961,0,1,False,False,True,False,True,False,7,6,7,24,63
TX000027,246.93,2023-04-17 16:37:01,23,158,5,673.35,2024-11-04 08:11:38,-48958477.0,0.36617483502632164,1,1,True,False,False,False,False,True,6,8,5,25,64
TX000028,40.32,2023-03-29 16:42:38,37,95,1,2686.52,2024-11-04 08:11:59,-50599761.0,0.015002679049830327,0,1,True,True,False,True,False,False,5,7,4,21,55
TX000029,127.45,2023-01-24 16:18:32,44,197,1,1772.06,2024-11-04 08:11:22,-56130770.0,0.07188138021273956,0,1,True,False,True,False,False,False,7,7,7,22,55
TX000030,56.17,2023-09-20 16:55:42,27,283,1,1351.69,2024-11-04 08:08:30,-35478768.0,0.04152466566619107,0,1,True,True,False,False,False,True,3,4,4,24,63
TX000031,28.31,2023-07-17 17:49:22,59,20,1,8334.47,2024-11-04 08:09:17,-41091595.0,0.0033963291811979408,0,1,False,False,True,False,False,False,7,3,8,31,64
TX000032,59.12,2023-02-06 16:24:24,29,257,1,9823.64,2024-11-04 08:06:58,-55006954.0,0.006017523288385122,0,1,True,False,False,False,False,False,7,4,5,24,51
TX000033,396.45,2023-09-25 16:26:00,49,168,3,9690.15,2024-11-04 08:11:13,-35048713.0,0.04090845771657647,1,1,True,False,False,True,False,False,4,5,5,29,58
TX000034,877.81,2023-03-13 17:23:24,22,150,1,399.0,2024-11-04 08:07:50,-51979466.0,2.194525,0,2,True,False,True,False,False,True,6,3,6,27,69
TX000035,255.26,2023-10-27 16:42:49,45,50,1,14815.87,2024-11-04 08:10:51,-32282882.0,0.017227660092853616,0,1,False,True,False,False,False,False,5,3,7,31,57
TX000036,124.76,2023-10-16 16:32:56,49,45,1,5764.72,2024-11-04 08:06:23,-33233607.0,0.021638234253484386,0,1,True,True,False,True,False,False,10,6,2,31,61
TX000037,78.13,2023-11-21 16:58:44,26,145,1,900.61,2024-11-04 08:12:18,-30122014.0,0.08665609298920819,0,1,True,True,False,False,False,True,4,5,4,33,55
TX000038,649.28,2023-03-02 17:53:32,75,137,1,4875.86,2024-11-04 08:11:15,-52928263.0,0.13313484496171718,0,1,True,False,False,False,True,False,12,2,5,27,59
TX000039,795.31,2023-10-12 17:07:40,66,90,2,7914.88,2024-11-04 08:11:17,-33577417.0,0.10047019409086544,1,1,True,False,False,False,False,False,7,4,9,26,61
TX000040,335.63,2023-01-24 17:17:20,55,216,1,1019.39,2024-11-04 08:07:32,-56127012.0,0.32892325483393603,0,1,True,False,True,False,True,False,6,7,9,26,68
TX000041,328.47,2023-07-31 18:39:50,63,119,1,4323.66,2024-11-04 08:07:31,-39878861.0,0.07595279166454705,0,1,True,False,False,False,True,False,3,1,4,33,59
TX000042,34.02,2023-01-09 16:13:21,38,19,1,14214.48,2024-11-04 08:11:45,-57427104.0,0.002393165760143168,0,1,True,False,True,False,False,False,11,6,3,26,67
TX000043,241.42,2023-04-20 18:57:43,57,116,1,13357.02,2024-11-04 08:09:03,-48690680.0,0.018073037770567794,0,1,False,False,True,False,False,False,6,5,7,24,68
TX000044,55.32,2023-04-12 16:03:37,19,117,1,241.79,2024-11-04 08:08:03,-49392266.0,0.22785122945755593,0,1,True,False,False,False,False,True,1,2,10,30,67
TX000045,304.31,2023-07-26 16:52:28,27,33,1,868.61,2024-11-04 08:09:53,-40317445.0,0.3499384781683743,0,1,True,True,False,False,False,True,7,4,8,32,51
TX000046,435.27,2023-10-04 17:49:29,74,90,1,4673.28,2024-11-04 08:11:12,-34266103.0,0.09312022386335436,0,1,True,True,False,False,True,False,6,4,6,23,60
TX000047,164.49,2023-12-13 16:01:38,26,75,1,1509.27,2024-11-04 08:10:33,-28224535.0,0.10891430009203654,0,1,True,True,False,False,False,True,6,5,6,32,51
TX000048,510.24,2023-10-09 16:29:40,19,105,1,781.7,2024-11-04 08:11:35,-33838915.0,0.651897278650824,0,1,True,False,True,False,False,True,9,3,7,24,68
TX000049,626.9,2023-11-27 16:45:57,26,138,1,265.51,2024-11-04 08:07:24,-29604087.0,2.3522569509586884,0,1,True,False,True,False,False,True,4,4,5,18,62
TX000050,22.01,2023-03-27 16:45:18,41,175,1,1335.09,2024-11-04 08:06:31,-50772073.0,0.016473441160400875,0,1,False,False,True,True,False,False,6,5,5,23,53
TX000051,425.34,2023-02-13 16:59:39,69,121,1,3907.54,2024-11-04 08:07:07,-54400048.0,0.10882324346175298,0,1,False,False,True,False,True,False,5,4,9,26,61
TX000052,424.56,2023-02-21 17:45:55,51,264,1,5183.85,2024-11-04 08:09:02,-53706187.0,0.08188472183380426,0,1,True,False,True,True,False,False,6,3,6,32,65
TX000053,85.43,2023-06-07 16:45:34,67,145,1,14904.9,2024-11-04 08:06:45,-44551271.0,0.005731287610946002,0,1,True,True,False,False,False,False,3,5,3,25,55
TX000054,169.5,2023-09-07 16:51:27,28,142,1,918.88,2024-11-04 08:08:58,-36602251.0,0.18426316476062096,0,1,True,True,False,False,False,True,5,5,6,25,59
TX000055,104.63,2023-03-29 17:47:16,62,90,1,4477.78,2024-11-04 08:10:42,-50595806.0,0.02336127248938327,0,1,True,False,False,False,True,False,3,4,7,21,65
TX000056,316.95,2023-08-04 17:53:40,25,83,1,1324.03,2024-11-04 08:09:15,-39536135.0,0.23920213127249948,0,1,True,True,False,False,False,True,6,5,5,27,61
TX000057,60.54,2023-12-14 17:52:37,57,52,1,3534.93,2024-11-04 08:09:57,-28131440.0,0.01712137966532143,0,1,False,True,False,False,True,False,5,3,8,21,54
TX000058,292.56,2023-03-03 17:37:41,68,61,1,4638.37,2024-11-04 08:07:49,-52842608.0,0.06306028620265251,0,1,False,True,False,False,True,False,11,6,5,19,49
TX000059,386.52,2023-06-09 16:18:15,48,28,1,5630.61,2024-11-04 08:07:09,-44380134.0,0.068634014074128,0,1,True,True,False,True,False,False,5,4,7,29,58
TX000060,112.07,2023-10-02 16:35:22,23,51,1,930.3,2024-11-04 08:11:37,-34443375.0,0.12033716310533663,0,1,True,True,False,False,False,True,9,2,5,29,61
TX000061,568.52,2023-10-06 18:44:37,46,152,1,5499.91,2024-11-04 08:06:25,-34089708.0,0.1033501729713811,0,1,True,False,False,True,False,False,8,2,2,27,58
TX000062,263.99,2023-05-16 16:07:30,79,227,2,4175.02,2024-11-04 08:11:03,-46454613.0,0.06321569341143002,1,2,True,True,False,False,True,False,7,4,5,25,49
TX000063,349.64,2023-11-07 16:48:23,48,226,1,6651.62,2024-11-04 08:08:09,-31331986.0,0.052556737044953714,0,1,True,False,True,True,False,False,7,4,10,26,55
TX000064,601.4,2023-05-30 17:43:25,56,104,1,8458.29,2024-11-04 08:08:01,-45239076.0,0.07109343691964691,0,1,False,True,False,True,False,False,5,9,5,32,67
TX000065,5.77,2023-11-02 16:01:40,50,124,1,13988.12,2024-11-04 08:11:32,-31766992.0,0.0004124634001280995,0,1,True,False,True,False,False,False,7,4,2,27,68
TX000066,201.33,2023-03-29 17:00:31,42,186,1,2585.07,2024-11-04 08:11:41,-50598670.0,0.07785172095109567,0,2,False,True,False,True,False,False,9,5,6,26,55
TX000067,298.42,2023-04-25 16:11:24,56,225,1,3014.75,2024-11-04 08:10:12,-48268728.0,0.09895382574815552,0,1,True,True,False,False,True,False,5,3,7,32,58
TX000068,521.06,2023-04-18 18:40:47,25,128,1,1951.42,2024-11-04 08:12:10,-48864683.0,0.26687905266284917,0,1,True,True,False,False,False,True,12,3,7,21,41
TX000069,117.28,2023-02-09 16:34:53,60,16,1,3665.77,2024-11-04 08:07:11,-54747138.0,0.03198455316259269,0,1,False,False,True,True,False,False,3,6,4,27,59
TX000070,189.12,2023-11-13 16:42:28,32,103,1,977.01,2024-11-04 08:08:42,-30813974.0,0.1933722559074038,0,1,False,True,False,True,False,False,3,4,6,26,58
TX000071,133.55,2023-07-18 16:12:00,44,220,1,3846.28,2024-11-04 08:10:18,-41011098.0,0.03471283608159531,0,1,True,False,False,True,False,False,6,3,3,31,61
TX000072,143.21,2023-01-13 17:00:16,35,135,1,6374.82,2024-11-04 08:09:26,-57078550.0,0.02246142456970241,0,1,True,False,True,True,False,False,7,5,4,34,49
TX000073,24.77,2023-07-04 18:20:33,62,55,1,5866.01,2024-11-04 08:12:15,-42213102.0,0.004221912013103778,0,2,True,False,False,False,True,False,6,4,10,32,61
TX000074,233.92,2023-10-20 16:54:28,26,280,1,6537.62,2024-11-04 08:08:45,-32886857.0,0.03577513297913015,0,1,False,False,True,False,False,True,8,7,9,26,60
TX000075,1212.51,2023-10-04 16:36:29,20,24,1,605.95,2024-11-04 08:06:51,-34270222.0,1.9977098607793062,0,1,True,True,False,False,False,True,9,3,5,25,58
TX000076,232.12,2023-12-28 17:31:03,37,51,1,6689.87,2024-11-04 08:09:17,-26923094.0,0.03469205051062119,0,1,True,False,False,True,False,False,5,7,5,34,65
TX000077,162.63,2023-06-12 17:53:52,22,113,1,634.17,2024-11-04 08:08:22,-44115270.0,0.2560416896263992,0,1,True,False,True,False,False,True,5,4,5,30,61
TX000078,91.53,2023-03-13 16:32:12,44,69,1,14676.05,2024-11-04 08:11:36,-51982764.0,0.006236266824736579,0,1,True,True,False,False,False,False,4,3,4,21,55
TX000079,120.29,2023-12-18 18:46:27,19,77,1,1362.39,2024-11-04 08:06:50,-27782423.0,0.08822860663493204,0,1,True,True,False,False,False,True,8,4,3,21,64
TX000080,174.25,2023-07-17 18:54:31,50,67,1,10528.34,2024-11-04 08:10:29,-41087758.0,0.016548995473600434,0,2,True,False,True,False,False,False,9,2,4,24,61
TX000081,183.71,2023-06-19 18:22:10,38,102,1,552.52,2024-11-04 08:09:51,-43508861.0,0.33189405983523634,0,1,True,False,False,True,False,False,1,3,4,27,62
TX000082,345.39,2023-10-23 17:13:57,58,80,1,6451.96,2024-11-04 08:08:16,-32626459.0,0.05352427413156133,0,1,False,False,True,True,False,False,5,5,7,23,55
TX000083,922.55,2023-01-23 16:32:48,63,87,1,4715.84,2024-11-04 08:11:07,-56216299.0,0.19558645194664223,0,1,True,False,False,False,True,False,6,3,5,31,63
TX000084,259.91,2023-11-06 16:34:10,49,170,1,7176.86,2024-11-04 08:09:38,-31419328.0,0.03620995672804987,0,1,True,False,True,False,False,False,6,5,4,33,62
TX000085,154.71,2023-07-03 16:40:24,34,157,1,1523.72,2024-11-04 08:09:42,-42305358.0,0.10146781048323628,0,1,True,False,True,False,False,False,7,5,5,26,59
TX000086,1340.19,2023-09-29 17:22:10,54,30,1,8654.28,2024-11-04 08:06:53,-34699483.0,0.154840744609071,0,1,False,False,True,True,False,False,5,7,5,21,59
TX000087,24.56,2023-10-20 17:27:35,64,69,1,9869.93,2024-11-04 08:12:05,-32885070.0,0.002488114088540796,0,1,True,True,False,False,False,False,6,6,4,27,61
TX000088,568.07,2023-08-28 17:03:53,48,115,1,10556.81,2024-11-04 08:07:32,-37465419.0,0.05380566613720081,0,1,True,False,False,False,False,False,9,3,3,27,48
TX000089,9.61,2023-06-22 18:37:29,58,179,1,12883.91,2024-11-04 08:09:10,-43248701.0,0.0007458336922803496,0,2,False,False,True,False,False,False,8,7,3,24,59
TX000090,392.96,2023-11-20 16:28:09,24,100,1,791.65,2024-11-04 08:08:38,-30210029.0,0.49575474673563363,0,1,True,False,True,False,False,True,4,5,7,17,61
TX000091,716.93,2023-09-14 16:49:33,60,34,1,4064.02,2024-11-04 08:08:12,-35997519.0,0.17636567593763375,0,1,False,False,True,False,True,False,6,3,9,27,55
TX000092,223.85,2023-10-02 16:36:10,53,55,4,2929.91,2024-11-04 08:08:01,-34443111.0,0.07637559665769335,1,1,True,False,False,True,False,False,7,4,3,30,61
TX000093,230.66,2023-03-27 18:16:04,21,135,1,618.05,2024-11-04 08:10:44,-50766880.0,0.37260318229545275,0,1,True,True,False,False,False,True,6,4,3,24,63
TX000094,442.12,2023-12-21 16:37:03,19,260,1,1375.8,2024-11-04 08:08:21,-27531078.0,0.32112144102266127,0,2,True,False,True,False,False,True,9,6,2,28,69
TX000095,644.17,2023-03-02 16:05:09,29,72,1,1143.52,2024-11-04 08:08:04,-52934575.0,0.5628298325935763,0,2,True,False,False,True,False,False,7,1,2,23,59
TX000096,508.68,2023-06-26 16:16:50,51,127,1,7708.41,2024-11-04 08:09:32,-42911562.0,0.06598170287998693,0,1,False,True,False,True,False,False,7,6,5,26,61
TX000097,858.63,2023-04-18 17:27:23,27,185,1,1872.96,2024-11-04 08:10:47,-48869004.0,0.45819014279920595,0,1,False,True,False,False,False,True,4,4,5,31,57
TX000098,25.36,2023-07-17 17:08:24,57,78,1,201.04,2024-11-04 08:11:05,-41094161.0,0.1255196990694912,0,2,True,False,False,True,False,False,7,1,7,29,51
TX000099,147.62,2023-09-01 17:26:02,71,133,1,2115.8,2024-11-04 08:07:22,-37118480.0,0.06973733938019652,0,2,True,True,False,False,True,False,9,2,7,33,68
TX000100,115.02,2023-09-11 16:19:04,37,175,1,7643.66,2024-11-04 08:08:38,-36258574.0,0.015045796673756582,0,1,True,True,False,False,False,False,5,3,8,31,59
TX000101,383.37,2023-01-24 17:23:56,30,24,1,8901.93,2024-11-04 08:11:07,-56126831.0,0.04306110460264205,0,2,True,True,False,True,False,False,9,7,6,34,70
TX000102,98.54,2023-08-11 16:18:46,20,167,1,9383.43,2024-11-04 08:10:02,-38937076.0,0.010500371359794895,0,1,False,False,True,False,False,True,3,3,5,21,46
TX000103,83.24,2023-10-16 18:35:11,55,164,1,1181.31,2024-11-04 08:10:52,-33226541.0,0.07040454703081256,0,1,False,True,False,False,False,False,5,1,4,30,70
TX000104,196.16,2023-02-24 16:29:23,27,146,1,9418.86,2024-11-04 08:08:32,-53451549.0,0.020824088680723492,0,2,True,True,False,True,False,False,8,5,2,25,55
TX000105,129.94,2023-01-02 16:36:02,32,235,1,7954.92,2024-11-04 08:06:35,-58030233.0,0.016332492031091314,0,1,True,False,False,True,False,False,7,5,8,21,55
TX000106,306.9,2023-11-30 16:31:03,46,51,1,9418.08,2024-11-04 08:10:48,-29345985.0,0.03258280001868547,0,1,True,False,True,True,False,False,7,5,5,28,60
TX000107,114.98,2023-11-01 16:52:01,59,80,1,6144.68,2024-11-04 08:09:24,-31850243.0,0.018709076945106155,0,1,True,False,True,False,True,False,8,4,1,24,61
TX000108,756.59,2023-03-06 16:47:02,27,17,1,420.65,2024-11-04 08:11:40,-52586678.0,1.7943555081228508,0,1,True,True,False,False,False,True,7,4,6,21,53
TX000109,503.76,2023-11-27 18:32:49,22,35,1,447.82,2024-11-04 08:09:22,-29597793.0,1.1224098747827638,0,1,True,False,True,False,False,True,6,3,5,22,69
TX000110,143.03,2023-07-31 16:37:46,63,147,1,7981.45,2024-11-04 08:10:42,-39886376.0,0.017918057739165296,0,1,True,False,False,False,True,False,5,7,6,23,59
TX000111,1045.22,2023-11-22 16:13:39,53,73,1,1829.9,2024-11-04 08:07:35,-30038036.0,0.5708777104156426,0,1,True,False,False,False,True,False,4,3,9,16,54
TX000112,245.54,2023-03-21 16:29:31,25,180,1,985.06,2024-11-04 08:10:26,-51291655.0,0.24901121635600268,0,1,True,False,False,False,False,True,5,4,6,22,58
TX000113,254.37,2023-04-20 18:26:50,51,174,1,8849.26,2024-11-04 08:06:56,-48692406.0,0.02874152849746787,0,1,False,False,True,True,False,False,8,3,9,21,49
TX000114,213.76,2023-03-01 17:52:14,78,282,1,3528.72,2024-11-04 08:09:36,-53014642.0,0.06056004442278708,0,1,False,False,False,False,True,False,2,7,3,30,49
TX000115,327.86,2023-02-10 16:52:48,40,104,1,480.16,2024-11-04 08:06:30,-54659622.0,0.6813949621747444,0,1,True,False,True,True,False,False,4,4,5,23,60
TX000116,2.5,2023-07-21 16:43:11,47,107,1,12145.27,2024-11-04 08:09:53,-40750002.0,0.00020582450414818705,0,1,True,False,True,False,False,False,4,6,5,29,59
TX000117,300.08,2023-10-09 17:02:43,68,47,1,13546.75,2024-11-04 08:12:18,-33836975.0,0.022149803472901405,0,3,False,False,True,False,False,False,6,4,4,26,59
TX000118,56.98,2024-01-01 16:34:10,43,122,2,5688.37,2024-11-04 08:07:42,-26580812.0,0.010015168639058455,1,1,False,False,False,True,False,False,8,5,9,21,68
TX000119,407.65,2023-07-07 16:11:38,26,62,1,8346.64,2024-11-04 08:06:30,-41961292.0,0.04883416151151703,0,2,True,False,True,True,False,False,6,3,5,20,61
TX000120,115.83,2023-05-22 17:09:52,39,167,1,6481.04,2024-11-04 08:10:02,-45932410.0,0.01786937445618972,0,1,True,True,False,True,False,False,8,9,5,21,60
TX000121,53.57,2023-08-16 16:17:12,69,121,1,1651.33,2024-11-04 08:08:43,-38505091.0,0.03242088444802189,0,1,True,False,False,False,True,False,6,5,7,31,63
TX000122,63.34,2023-11-17 16:02:02,46,165,1,11174.94,2024-11-04 08:10:13,-30470891.0,0.005667532216529437,0,1,False,False,True,False,False,False,8,6,4,33,63
TX000123,317.87,2023-05-22 17:29:35,27,91,1,145.5,2024-11-04 08:11:32,-45931317.0,2.169761092150171,0,1,True,False,True,False,False,True,6,3,6,21,63
TX000124,331.65,2023-08-25 17:26:07,41,61,1,4172.57,2024-11-04 08:11:00,-37723493.0,0.07946434347572941,0,1,True,False,True,True,False,False,4,8,3,16,42
TX000125,5.04,2023-11-27 16:38:34,56,41,1,5558.36,2024-11-04 08:10:48,-29604734.0,0.0009065791745812468,0,1,True,False,False,False,True,False,3,2,5,32,48
TX000126,214.54,2023-08-04 17:46:44,70,247,1,11151.53,2024-11-04 08:11:56,-39536712.0,0.019236890642751015,0,1,False,False,True,False,False,False,8,6,5,45,63
TX000127,598.81,2023-09-04 16:48:35,57,158,1,1415.52,2024-11-04 08:10:13,-36861698.0,0.42273317708186253,0,1,True,True,False,False,False,False,4,6,7,23,67
TX000128,841.28,2023-08-09 17:34:26,26,80,1,1103.64,2024-11-04 08:09:58,-39105332.0,0.761587485515643,0,1,True,False,True,False,False,True,8,3,9,22,67
TX000129,38.15,2023-09-07 16:07:40,26,108,1,303.68,2024-11-04 08:07:42,-36604802.0,0.12521333858474465,0,2,True,False,True,False,False,True,7,4,7,32,61
TX000130,1036.66,2023-07-11 16:39:53,58,144,1,5541.57,2024-11-04 08:09:24,-41614171.0,0.18703597789473117,0,1,True,True,False,False,False,False,5,4,7,29,59
TX000131,124.72,2023-07-03 17:14:07,33,105,1,6309.8,2024-11-04 08:07:25,-42303198.0,0.019762946060721303,0,1,True,True,False,True,False,False,6,2,6,31,68
TX000132,302.45,2023-09-25 17:13:36,78,40,1,5133.61,2024-11-04 08:11:55,-35045899.0,0.05890418162236275,0,1,False,True,False,False,True,False,7,4,5,27,59
TX000133,208.04,2023-11-20 17:10:02,47,273,1,9344.98,2024-11-04 08:08:45,-30207523.0,0.022259837919618917,0,1,True,False,True,True,False,False,6,4,3,23,51
TX000134,5.77,2023-11-17 17:27:07,23,254,1,1117.97,2024-11-04 08:10:53,-30465826.0,0.005156527878316666,0,2,False,True,False,False,False,True,8,5,4,22,69
TX000135,381.33,2023-08-21 16:46:05,56,75,1,11835.35,2024-11-04 08:09:32,-38071407.0,0.032216857392692845,0,1,True,False,False,False,False,False,6,4,3,21,41
TX000136,16.16,2023-10-16 16:59:36,50,124,1,14401.17,2024-11-04 08:11:59,-33232343.0,0.001122053135048399,0,1,True,False,False,False,False,False,9,2,6,33,55
TX000137,486.08,2023-06-20 17:21:50,18,68,1,1748.69,2024-11-04 08:07:03,-43425913.0,0.27780921191753966,0,2,True,False,True,False,False,True,8,3,4,30,68
TX000138,336.39,2023-01-16 16:53:38,21,18,1,1000.46,2024-11-04 08:09:57,-56819779.0,0.3358995866035588,0,1,True,True,False,False,False,True,8,3,5,26,59
TX000139,997.43,2023-11-22 16:07:19,69,118,1,6810.05,2024-11-04 08:08:25,-30038466.0,0.14644291261993378,0,2,True,False,True,False,False,False,6,4,6,25,61
TX000140,234.57,2023-09-01 16:09:08,23,120,1,263.98,2024-11-04 08:08:47,-37123179.0,0.8852366216318212,0,2,True,False,True,False,False,True,7,5,5,21,60
TX000141,6.0,2023-10-23 18:38:15,30,246,1,5442.76,2024-11-04 08:09:43,-32621488.0,0.0011021793760195159,0,1,True,False,True,False,False,False,8,3,6,24,60
TX000142,1049.92,2023-10-23 16:50:33,80,21,1,2037.85,2024-11-04 08:10:34,-32628001.0,0.5149569610319543,0,1,True,False,False,False,True,False,7,3,8,27,63
TX000143,227.14,2023-07-03 17:42:08,18,294,1,341.94,2024-11-04 08:11:34,-42301766.0,0.6623316031958942,0,1,True,False,False,False,False,True,2,3,6,27,68
TX000144,233.74,2023-10-24 16:41:00,66,17,1,1066.59,2024-11-04 08:11:17,-32542217.0,0.2189417285662099,0,1,False,False,True,False,True,False,6,3,5,26,68
TX000145,113.02,2023-09-25 16:54:22,69,166,1,6077.96,2024-11-04 08:07:21,-35046779.0,0.018591995999315672,0,2,False,True,False,False,True,False,7,5,2,30,60
TX000146,45.85,2023-02-16 17:57:10,20,92,1,1659.15,2024-11-04 08:07:24,-54137414.0,0.027617986326536757,0,2,True,False,False,False,False,True,7,4,6,25,69
TX000147,973.39,2023-08-30 17:23:20,77,296,1,2042.22,2024-11-04 08:11:44,-37291704.0,0.47639999608461153,0,3,True,True,False,False,True,False,7,4,3,45,53
TX000148,514.95,2023-04-13 18:37:48,41,142,5,421.93,2024-11-04 08:10:01,-49296733.0,1.217577376870877,1,1,True,False,True,False,False,False,4,3,5,22,58
TX000149,415.5,2023-07-28 16:29:23,66,141,1,10113.66,2024-11-04 08:10:23,-40146060.0,0.04107898831992376,0,1,True,False,False,False,False,False,3,3,4,16,63
TX000150,265.76,2023-02-06 17:48:55,54,92,1,4446.17,2024-11-04 08:12:18,-55002203.0,0.05975935257703213,0,1,True,False,True,False,True,False,9,4,1,24,67
TX000151,69.4,2023-07-24 18:08:43,80,113,1,6452.77,2024-11-04 08:09:04,-40485621.0,0.010753404599172267,0,1,True,False,True,False,True,False,4,8,5,24,55
TX000152,332.93,2023-11-20 16:29:48,35,293,1,2788.2,2024-11-04 08:08:14,-30209906.0,0.11936397533342895,0,3,False,True,False,True,False,False,9,9,6,25,41
TX000153,267.9,2023-10-09 16:52:47,20,160,1,596.16,2024-11-04 08:08:34,-33837347.0,0.4486234844932681,0,2,True,False,True,False,False,True,6,3,6,25,59
TX000154,496.03,2023-11-03 16:45:52,61,265,1,12904.66,2024-11-04 08:09:41,-31677829.0,0.03843507422324778,0,1,True,True,False,False,False,False,9,4,4,30,57
