TransactionID,TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSincePrev,AmountBalanceRatio,LoginRisk,TransactionCount,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,AccountID_freq,DeviceID_freq,IP Address_freq,MerchantID_freq,Location_freq
TX000016,0.575070400083101,2023-12-12 16:23:31,-0.4876121484732478,0.13376284041566644,-0.2067936485059295,-0.4227417455289484,2024-11-04 08:12:19,1.5027032134876903,-0.12812010422930098,-0.2259336741271706,-1.1759165516991759,True,False,False,True,False,False,-1.823552912101161,-0.30946906371886795,0.9035471289243083,0.9471286649218978,0.4416678260597419
TX000017,0.8846067996697973,2023-10-30 16:52:49,-1.443277355155591,0.5483456943384226,-0.2067936485059295,-1.021249610057465,2024-11-04 08:07:35,1.0986324267016876,0.5724726266836982,-0.2259336741271706,-1.1759165516991759,False,True,False,False,False,True,0.3949500495407011,0.7808342855964149,0.9035471289243083,-0.025556210909585365,-0.028446402356390392
TX000018,0.669216058750975,2023-12-14 18:32:14,-0.31896534729401077,1.6348386908256458,-0.2067936485059295,-0.0011109695866326143,2024-11-04 08:11:51,1.5223510131840672,-0.2024290308813193,-0.2259336741271706,-1.1759165516991759,True,False,True,True,False,False,-0.04875054278767131,-0.30946906371886795,-1.5496634070223647,0.16898076425671127,-0.8119701163832775
TX000019,-0.9555502666944129,2023-02-21 16:56:50,0.8053466605675694,-0.19504425062651956,-0.2067936485059295,0.7266529330633243,2024-11-04 08:12:01,-1.2613131539403535,-0.38728980283986186,-0.2259336741271706,-1.1759165516991759,False,True,False,False,True,False,1.282351234197446,0.23568261093877343,-0.5683791926436955,0.16898076425671127,-2.8491317728531844
TX000020,-0.7746590447998077,2023-06-08 18:18:50,-1.49949295554867,0.7056012596194681,-0.2067936485059295,0.3728782439432717,2024-11-04 08:09:20,-0.2547288143170738,-0.370530609991197,-0.2259336741271706,-1.1759165516991759,False,False,True,False,False,True,0.3949500495407011,0.7808342855964149,0.9035471289243083,-0.22009318607588202,-0.8119701163832775
TX000021,-0.8163188413573532,2023-02-28 16:36:58,1.4799338652845175,-1.1671695632729824,-0.2067936485059295,0.1632204990176552,2024-11-04 08:09:24,-1.195610644490486,-0.37164513780164526,-0.2259336741271706,-1.1759165516991759,True,True,False,False,True,False,0.3949500495407011,-1.9449240876917921,-0.07773708545436095,-0.025556210909585365,1.5386010256973839
TX000022,-0.7257019319044686,2023-08-11 18:31:31,-0.3751809476870898,-0.38089173686775507,-0.2067936485059295,1.0337731972516602,2024-11-04 08:08:13,0.3470997082567945,-0.3734849550703162,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,False,1.282351234197446,0.23568261093877343,-0.5683791926436955,1.3362026152544912,-0.6552653735779002
TX000023,-0.8407117485522317,2023-06-06 18:54:15,-0.31896534729401077,0.005099196094811046,-0.2067936485059295,0.9898622453182356,2024-11-04 08:07:01,-0.2732867684077259,-0.3804811054717647,-0.2259336741271706,-1.1759165516991759,True,False,True,True,False,False,0.8386506418690736,2.416289309569339,1.8848313433029775,-1.7763889874062553,0.2849630832543645
TX000024,0.16529011502981078,2023-05-02 18:25:46,-1.274630553976354,0.319610326656902,3.1124756489183207,-0.9517038515474685,2024-11-04 08:07:04,-0.602548768146991,0.09219707102377417,4.426077714458506,-1.1759165516991759,True,False,True,False,False,True,1.282351234197446,0.23568261093877343,-1.0590212998330302,-0.803704111574772,1.6953057685027615
TX000025,-0.5209316983317309,2023-03-02 16:43:56,-1.330846154369433,-0.33800385542746997,-0.2067936485059295,-0.8162070533532758,2024-11-04 08:07:09,-1.176746140717225,-0.24390709216090206,-0.2259336741271706,-1.1759165516991759,True,False,True,False,False,True,1.282351234197446,-1.399772413034151,-2.0403055142116995,1.3362026152544912,-0.028446402356390392
TX000026,-0.9938868722436672,2023-10-20 17:53:13,1.1426402629260435,2.2352690309896377,-0.2067936485059295,-0.37937692420172625,2024-11-04 08:09:44,1.0049911293522913,-0.38785900560756653,-0.2259336741271706,-1.1759165516991759,False,False,True,False,True,False,0.3949500495407011,0.7808342855964149,0.9035471289243083,-0.41463016124217866,0.5983725688651194
TX000027,-0.1735725887125261,2023-04-17 16:37:01,-1.218414953583275,0.5483456943384226,6.431744946342571,-1.138657434417119,2024-11-04 08:11:38,-0.7443210861991766,0.3274827409086162,4.426077714458506,-1.1759165516991759,True,False,False,False,False,True,-0.04875054278767131,1.8711376349116977,-0.07773708545436095,-0.22009318607588202,0.7550773116704967
TX000028,-0.8814122734785179,2023-03-29 16:42:38,-0.4313965480801688,-0.35229981590756504,-0.2067936485059295,-0.6224819637654089,2024-11-04 08:11:59,-0.9229277916556311,-0.3624320273391506,-0.2259336741271706,-1.1759165516991759,True,True,False,True,False,False,-0.4924511351160437,1.3259859602540562,-0.5683791926436955,-0.9982410867410686,-0.6552653735779002
TX000029,-0.5829074976513031,2023-01-24 16:18:32,-0.03788734532861574,1.1058881530621294,-0.2067936485059295,-0.8569489093746535,2024-11-04 08:11:22,-1.5248195394214041,-0.25068781509679544,-0.2259336741271706,-1.1759165516991759,True,False,True,False,False,False,0.3949500495407011,1.3259859602540562,0.9035471289243083,-0.803704111574772,-0.6552653735779002
TX000030,-0.82711064720902,2023-09-20 16:55:42,-0.9935525520109589,2.335340754350303,-0.2067936485059295,-0.9647315022991751,2024-11-04 08:08:30,0.7225587560473321,-0.3103267851139617,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,-1.3798523197727885,-0.30946906371886795,-0.5683791926436955,-0.41463016124217866,0.5983725688651194
TX000031,-0.9225581745193173,2023-07-17 17:49:22,0.8053466605675694,-1.4244968519146932,-0.2067936485059295,0.8256487204129397,2024-11-04 08:09:17,0.11176346481983272,-0.3852339267595478,-0.2259336741271706,-1.1759165516991759,False,False,True,False,False,False,0.3949500495407011,-0.8546207383765094,1.394189236113643,0.9471286649218978,0.7550773116704967
TX000032,-0.8170040353796812,2023-02-06 16:24:24,-0.8811213512248008,1.963645781867832,-0.2067936485059295,1.2074709339519887,2024-11-04 08:06:58,-1.4025243892223827,-0.38008431425691674,-0.2259336741271706,-1.1759165516991759,True,False,False,False,False,False,0.3949500495407011,-0.30946906371886795,-0.07773708545436095,-0.41463016124217866,-1.28208434479941
TX000033,0.33867846237992383,2023-09-25 16:26:00,0.2431906566367793,0.6913052991393731,3.1124756489183207,1.1732441853031925,2024-11-04 08:11:13,0.7693579125096358,-0.31153739067455527,4.426077714458506,-1.1759165516991759,True,False,False,True,False,False,-0.9361517274444162,0.23568261093877343,-0.07773708545436095,0.5580547145893046,-0.18515114516176784
TX000034,1.9878034353190734,2023-03-13 17:23:24,-1.274630553976354,0.4339780104976623,-0.2067936485059295,-1.2090005948920401,2024-11-04 08:07:50,-1.0730691228035603,3.9194696307462724,-0.2259336741271706,-0.7156637661167,True,False,True,False,False,True,-0.04875054278767131,-0.8546207383765094,0.4129050217349737,0.16898076425671127,1.5386010256973839
TX000035,-0.1450342576825629,2023-10-27 16:42:49,0.018328255064463266,-0.995618037511842,-0.2067936485059295,2.487475439210654,2024-11-04 08:10:51,1.0703393165563035,-0.35806081722317584,-0.2259336741271706,-1.1759165516991759,False,True,False,False,False,False,-0.4924511351160437,-0.8546207383765094,0.9035471289243083,0.9471286649218978,-0.3418558879671453
TX000036,-0.5921233572516154,2023-10-16 16:32:56,0.2431906566367793,-1.0670978399123172,-0.2067936485059295,0.16676650196778517,2024-11-04 08:06:23,0.966880158942455,-0.34939577872828204,-0.2259336741271706,-1.1759165516991759,True,True,False,True,False,False,1.7260518265258185,0.7808342855964149,-1.5496634070223647,0.9471286649218978,0.2849630832543645
TX000037,-0.7518763435574001,2023-11-21 16:58:44,-1.0497681524040379,0.3624982080971871,-0.2067936485059295,-1.0803881191281433,2024-11-04 08:12:18,1.3054878432014654,-0.2216613323087151,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,-0.9361517274444162,0.23568261093877343,-0.5683791926436955,1.3362026152544912,-0.6552653735779002
TX000038,1.204866485705928,2023-03-02 17:53:32,1.7047962668568335,0.24813052425642676,-0.2067936485059295,-0.0611366203932074,2024-11-04 08:11:15,-1.1763184728959073,-0.13034891801324458,-0.2259336741271706,-1.1759165516991759,True,False,False,False,True,False,2.613453011182563,-1.399772413034151,-0.07773708545436095,0.16898076425671127,-0.028446402356390392
TX000039,1.7051609011087532,2023-10-12 17:07:40,1.1988558633191224,-0.42377961830804023,1.4528410002061958,0.7180661189780133,2024-11-04 08:11:17,0.9294662979634998,-0.19452207255277054,4.426077714458506,-1.1759165516991759,True,False,False,False,False,False,0.3949500495407011,-0.30946906371886795,1.8848313433029775,-0.025556210909585365,0.2849630832543645
TX000040,0.1303109601899639,2023-01-24 17:17:20,0.5804842589952534,1.3775114021839352,-0.2067936485059295,-1.0499330048536357,2024-11-04 08:07:32,-1.524410588868602,0.254298079545506,-0.2259336741271706,-1.1759165516991759,True,False,True,False,True,False,-0.04875054278767131,1.3259859602540562,1.8848313433029775,-0.025556210909585365,1.3818962828920065
TX000041,0.10578101419061983,2023-07-31 18:39:50,1.0302090621398854,-0.009196764385283997,-0.2067936485059295,-0.2027203390527713,2024-11-04 08:07:31,0.24373478991349593,-0.2426890975435646,-0.2259336741271706,-1.1759165516991759,True,False,False,False,True,False,-1.3798523197727885,-1.9449240876917921,-0.5683791926436955,1.3362026152544912,-0.028446402356390392
TX000042,-0.9029958851818515,2023-01-09 16:13:21,-0.3751809476870898,-1.4387928123947882,-0.2067936485059295,2.3332794367393115,2024-11-04 08:11:45,-1.6658883275843226,-0.3872047471887107,-0.2259336741271706,-1.1759165516991759,True,False,True,False,False,False,2.169752418854191,0.7808342855964149,-1.0590212998330302,-0.025556210909585365,1.2251915400866291
TX000043,-0.19244968402766394,2023-04-20 18:57:43,0.6929154597814113,-0.052084645825569126,-0.2067936485059295,2.113427253831254,2024-11-04 08:09:03,-0.7151790608695432,-0.35639998354181457,-0.2259336741271706,-1.1759165516991759,False,False,True,False,False,False,-0.04875054278767131,0.23568261093877343,0.9035471289243083,-0.41463016124217866,1.3818962828920065
TX000044,-0.8300227218039142,2023-04-12 16:03:37,-1.443277355155591,-0.03778868534547408,-0.2067936485059295,-1.2493091360192947,2024-11-04 08:08:03,-0.7915265815023965,0.055731417077694294,-0.2259336741271706,-1.1759165516991759,True,False,False,False,False,True,-2.2672535044295334,-1.399772413034151,2.3754734504923123,0.7525916897556012,1.2251915400866291
TX000045,0.023009576293391343,2023-07-26 16:52:28,-0.9935525520109589,-1.2386493656734576,-0.2067936485059295,-1.0885928981884585,2024-11-04 08:09:53,0.1960074963397368,0.29558470403923337,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,0.3949500495407011,-0.30946906371886795,1.394189236113643,1.1416656400881946,-1.28208434479941
TX000046,0.47167462211379824,2023-10-04 17:49:29,1.6485806664637546,-0.42377961830804023,-0.2067936485059295,-0.11307799983191522,2024-11-04 08:11:12,0.8545225724693234,-0.20896186488778912,-0.2259336741271706,-1.1759165516991759,True,True,False,False,True,False,-0.04875054278767131,-0.30946906371886795,0.4129050217349737,-0.6091671364084753,0.12825834044898704
TX000047,-0.4560095647161482,2023-12-13 16:01:38,-1.0497681524040379,-0.6382190255094659,-0.2067936485059295,-0.9243280934140357,2024-11-04 08:10:33,1.5119740289333727,-0.17793273499934695,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,-0.04875054278767131,0.23568261093877343,0.4129050217349737,1.1416656400881946,-1.28208434479941
TX000048,0.7285196013834677,2023-10-09 16:29:40,-1.443277355155591,-0.20934021110661458,-0.2067936485059295,-1.1108765653175832,2024-11-04 08:11:35,0.9010097381825892,0.888814640723533,-0.2259336741271706,-1.1759165516991759,True,False,True,False,False,True,1.282351234197446,-0.8546207383765094,0.9035471289243083,-0.41463016124217866,1.3818962828920065
TX000049,1.128193274607419,2023-11-27 16:45:57,-1.0497681524040379,0.2624264847365218,-0.2067936485059295,-1.243227343540836,2024-11-04 08:07:24,1.3618493474487166,4.229350697735582,-0.2259336741271706,-1.1759165516991759,True,False,True,False,False,True,-0.9361517274444162,-0.30946906371886795,-0.07773708545436095,-1.5818520122399586,0.4416678260597419
TX000050,-0.9441417862226509,2023-03-27 16:45:18,-0.20653414650785276,0.7913770225000384,-0.2067936485059295,-0.9689877314367137,2024-11-04 08:06:31,-0.9416790124258407,-0.3595425599272473,-0.2259336741271706,-1.1759165516991759,False,False,True,True,False,False,-0.04875054278767131,0.23568261093877343,-0.07773708545436095,-0.6091671364084753,-0.968674859188655
TX000051,0.43765473890521056,2023-02-13 16:59:39,1.3675026644983594,0.019395156574906088,-0.2067936485059295,-0.30941323475834487,2024-11-04 08:07:07,-1.3364800719794465,-0.178111625360984,-0.2259336741271706,-1.1759165516991759,False,False,True,False,True,False,-0.4924511351160437,-0.30946906371886795,1.8848313433029775,-0.025556210909585365,0.2849630832543645
TX000052,0.43498248221813124,2023-02-21 17:45:55,0.35562185742293734,2.0637175052284973,-0.2067936485059295,0.017831814068870102,2024-11-04 08:09:02,-1.2609731961098707,-0.23103519458361868,-0.2259336741271706,-1.1759165516991759,True,False,True,True,False,False,-0.04875054278767131,-0.8546207383765094,0.4129050217349737,1.1416656400881946,0.9117820544758742
TX000053,-0.7268667617424263,2023-06-07 16:45:34,1.2550714637122016,0.3624982080971871,-0.2067936485059295,2.5103026729525246,2024-11-04 08:06:45,-0.26472307395515365,-0.3806466544587347,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,False,-1.3798523197727885,0.23568261093877343,-1.0590212998330302,-0.22009318607588202,-0.6552653735779002
TX000054,-0.4388454544568306,2023-09-07 16:51:27,-0.9373369516178799,0.319610326656902,-0.2067936485059295,-1.0757037030833945,2024-11-04 08:08:58,0.6002998433507276,-0.029901936939609047,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,-0.4924511351160437,0.23568261093877343,0.4129050217349737,-0.22009318607588202,-0.028446402356390392
TX000055,-0.6610881355989335,2023-03-29 17:47:16,0.9739934617468065,-0.42377961830804023,-0.2067936485059295,-0.1632040719035283,2024-11-04 08:10:42,-0.9224974033010988,-0.346010688239269,-0.2259336741271706,-1.1759165516991759,True,False,False,False,True,False,-1.3798523197727885,-0.30946906371886795,0.9035471289243083,-0.9982410867410686,0.9117820544758742
TX000056,0.06631383850452403,2023-08-04 17:53:40,-1.105983752797117,-0.5238513416687055,-0.2067936485059295,-0.9718235081994352,2024-11-04 08:09:15,0.28103068857227087,0.07803146183290599,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,-0.04875054278767131,0.23568261093877343,-0.07773708545436095,0.16898076425671127,0.2849630832543645
TX000057,-0.8121391578211521,2023-12-14 17:52:37,0.6929154597814113,-0.9670261165516518,-0.2067936485059295,-0.40495019493534623,2024-11-04 08:09:57,1.5221047505174914,-0.3582696163414495,-0.2259336741271706,-1.1759165516991759,False,True,False,False,True,False,-0.4924511351160437,-0.8546207383765094,1.394189236113643,-0.9982410867410686,-0.8119701163832775
TX000058,-0.017245572518381578,2023-03-03 17:37:41,1.3112870641052805,-0.8383624722307964,-0.2067936485059295,-0.12202890098802778,2024-11-04 08:07:49,-1.1669973819964208,-0.26801778538654797,-0.2259336741271706,-1.1759165516991759,False,True,False,False,True,False,2.169752418854191,0.7808342855964149,-0.07773708545436095,-1.387315037073662,-1.5954938304101647
TX000059,0.3046585791713361,2023-06-09 16:18:15,0.1869750562437003,-1.3101291680739329,-0.2067936485059295,0.13238078572469533,2024-11-04 08:07:09,-0.24609971824602514,-0.25706760865048994,-0.2259336741271706,-1.1759165516991759,True,True,False,True,False,False,-0.4924511351160437,-0.30946906371886795,0.9035471289243083,0.5580547145893046,-0.18515114516176784
TX000060,-0.6355989179683301,2023-10-02 16:35:22,-1.218414953583275,-0.9813220770317469,-0.2067936485059295,-1.0727756225562444,2024-11-04 08:11:37,0.835231597909359,-0.15549131487412926,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,1.282351234197446,-1.399772413034151,-0.07773708545436095,0.5580547145893046,0.2849630832543645
TX000061,0.9281851394898614,2023-10-06 18:44:37,0.07454385545754227,0.4625699314578524,-0.2067936485059295,0.09886939125022053,2024-11-04 08:06:25,0.8737181107241234,-0.1888640500470157,-0.2259336741271706,-1.1759165516991759,True,False,False,True,False,False,0.8386506418690736,-1.399772413034151,-1.5496634070223647,0.16898076425671127,-0.18515114516176784
TX000062,-0.11512553860794346,2023-05-16 16:07:30,1.9296586684291497,1.5347669674649806,1.4528410002061958,-0.2408315377879352,2024-11-04 08:11:03,-0.47184727913652325,-0.26771247152096084,4.426077714458506,-0.7156637661167,True,True,False,False,True,False,0.3949500495407011,-0.30946906371886795,-0.07773708545436095,-0.22009318607588202,-1.5954938304101647
TX000063,0.17830880145404376,2023-11-07 16:48:23,0.1869750562437003,1.5204710069848855,-0.2067936485059295,0.3941670816113332,2024-11-04 08:08:09,1.173817082617339,-0.2886531164046424,-0.2259336741271706,-1.1759165516991759,True,False,True,True,False,False,0.3949500495407011,-0.30946906371886795,2.3754734504923123,-0.025556210909585365,-0.6552653735779002
TX000064,1.0408310367605926,2023-05-30 17:43:25,0.6366998593883324,-0.22363617158670962,-0.2067936485059295,0.8573960873894472,2024-11-04 08:08:01,-0.3395709278588514,-0.2522358128671049,-0.2259336741271706,-1.1759165516991759,False,True,False,True,False,False,-0.4924511351160437,2.416289309569339,-0.07773708545436095,1.1416656400881946,1.2251915400866291
TX000065,-0.9997795408356885,2023-11-02 16:01:40,0.2994062570298583,0.062283038015191215,-0.2067936485059295,2.2752408808614075,2024-11-04 08:11:32,1.126479151757238,-0.39109604604718023,-0.2259336741271706,-1.1759165516991759,True,False,True,False,False,False,0.3949500495407011,-0.30946906371886795,-1.5496634070223647,0.16898076425671127,1.3818962828920065
TX000066,-0.3297968258033214,2023-03-29 17:00:31,-0.15031854611477377,0.9486325877810838,-0.2067936485059295,-0.6484936773800644,2024-11-04 08:11:41,-0.9228090675861508,-0.2389584505194429,-0.2259336741271706,-0.7156637661167,False,True,False,True,False,False,1.282351234197446,0.23568261093877343,0.4129050217349737,-0.025556210909585365,-0.6552653735779002
TX000067,0.002830612335830326,2023-04-25 16:11:24,0.6366998593883324,1.5061750465047905,-0.2067936485059295,-0.5383240065476822,2024-11-04 08:10:12,-0.6692616836327201,-0.19750113822165857,-0.2259336741271706,-1.1759165516991759,True,True,False,False,True,False,-0.4924511351160437,-0.8546207383765094,0.9035471289243083,1.1416656400881946,-0.18515114516176784
TX000068,0.765588597991415,2023-04-18 18:40:47,-1.105983752797117,0.11946687993557138,-0.2067936485059295,-0.8109611227415868,2024-11-04 08:12:10,-0.7341142985063808,0.13240569533025942,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,2.613453011182563,-0.8546207383765094,0.9035471289243083,-0.9982410867410686,-2.8491317728531844
TX000069,-0.6177496136866844,2023-02-09 16:34:53,0.8615622609606484,-1.4816806938350733,-0.2067936485059295,-0.3714029045524825,2024-11-04 08:07:11,-1.374250866916143,-0.3290693431299176,-0.2259336741271706,-1.1759165516991759,False,False,True,True,False,False,-1.3798523197727885,0.7808342855964149,-0.5683791926436955,0.16898076425671127,-0.028446402356390392
TX000070,-0.3716279208664489,2023-11-13 16:42:28,-0.7124745500455638,-0.23793213206680466,-0.2067936485059295,-1.0607992091216405,2024-11-04 08:08:42,1.2301878366775194,-0.01200616587539865,-0.2259336741271706,-1.1759165516991759,False,True,False,True,False,False,-1.3798523197727885,-0.30946906371886795,0.4129050217349737,-0.025556210909585365,-0.18515114516176784
TX000071,-0.5620090799702975,2023-07-18 16:12:00,-0.03788734532861574,1.4346952441043153,-0.2067936485059295,-0.3251202586719357,2024-11-04 08:10:18,0.12052325530650548,-0.32370934335275975,-0.2259336741271706,-1.1759165516991759,True,False,False,True,False,False,-0.04875054278767131,-0.8546207383765094,-1.0590212998330302,0.9471286649218978,0.2849630832543645
TX000072,-0.5289142086918527,2023-01-13 17:00:16,-0.5438277488663268,0.21953860329623667,-0.2067936485059295,0.3231957427396068,2024-11-04 08:09:26,-1.6279582182225858,-0.34777853446055773,-0.2259336741271706,-1.1759165516991759,True,False,True,True,False,False,0.3949500495407011,0.23568261093877343,-0.5683791926436955,1.5307395904207879,-1.5954938304101647
TX000073,-0.9346861087145238,2023-07-04 18:20:33,0.9739934617468065,-0.9241382351113667,-0.2067936485059295,0.19273719168713907,2024-11-04 08:12:15,-0.010280416931498506,-0.38361198214221376,-0.2259336741271706,-0.7156637661167,True,False,False,False,True,False,-0.04875054278767131,-0.30946906371886795,2.3754734504923123,1.1416656400881946,0.2849630832543645
TX000074,-0.2181444598649658,2023-10-20 16:54:28,-1.0497681524040379,2.292452872910018,-0.2067936485059295,0.3649375562089603,2024-11-04 08:08:45,1.0046139546274344,-0.32162234896724207,-0.2259336741271706,-1.1759165516991759,False,False,True,False,False,True,0.8386506418690736,1.3259859602540562,1.8848313433029775,-0.025556210909585365,0.12825834044898704
TX000075,3.134475631685065,2023-10-04 16:36:29,-1.387061754762512,-1.367313009994313,-0.2067936485059295,-1.155938750312908,2024-11-04 08:06:51,0.854074337416904,3.53280551500645,-0.2259336741271706,-1.1759165516991759,True,True,False,False,False,True,1.282351234197446,-0.8546207383765094,-0.07773708545436095,-0.22009318607588202,-0.18515114516176784
TX000076,-0.2243112060659182,2023-12-28 17:31:03,-0.4313965480801688,-0.9813220770317469,-0.2067936485059295,0.40397435658186615,2024-11-04 08:09:17,1.6535985676213474,-0.32375017880095075,-0.2259336741271706,-1.1759165516991759,True,False,False,True,False,False,-0.4924511351160437,1.3259859602540562,-0.07773708545436095,1.5307395904207879,0.9117820544758742
